EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,B__nT_(1min),BX_(GSM)_(@_x-component_)_nT_(1min),BY_(GSM)_(@_y-component_)_nT_(1min),BZ_(GSM)_(@_z-component_)_nT_(1min)
2014-02-19T07:42:30.000Z,18.8881,7.66846,16.1920,-5.97942
2014-02-19T07:43:30.000Z,18.8809,7.74818,16.1653,-5.92544
2014-02-19T07:44:30.000Z,18.8695,7.87539,16.0265,-6.09681
2014-02-19T07:45:30.000Z,18.8327,7.83267,16.0159,-6.06546
2014-02-19T07:46:30.000Z,18.6280,7.51564,16.0449,-5.73962
2014-02-19T07:47:30.000Z,18.5472,7.00688,16.2793,-5.39204
2014-02-19T07:48:30.000Z,18.5575,6.67358,16.6656,-4.52782
2014-02-19T07:49:30.000Z,18.4925,6.63025,16.4980,-5.03357
2014-02-19T07:50:30.000Z,18.5103,6.73976,16.3413,-5.48343
2014-02-19T07:51:30.000Z,18.5392,6.78408,16.2829,-5.69945
2014-02-19T07:52:30.000Z,18.3681,6.88845,15.8904,-6.10790
2014-02-19T07:53:30.000Z,18.3053,6.75672,15.9529,-5.90325
2014-02-19T07:54:30.000Z,18.0916,6.66486,15.8165,-5.67952
2014-02-19T07:55:30.000Z,18.0220,6.68782,15.6912,-5.76164
2014-02-19T07:56:30.000Z,18.0570,6.82903,15.2478,-6.84193
2014-02-19T07:57:30.000Z,17.8555,6.28500,15.7365,-5.44704
2014-02-19T07:58:30.000Z,17.8483,6.11368,16.2660,-4.05863
2014-02-19T07:59:30.000Z,17.9232,6.05097,16.2944,-4.36569
2014-02-19T08:00:30.000Z,17.8844,6.01911,16.2218,-4.52354
2014-02-19T08:01:30.000Z,17.9323,6.12659,16.1997,-4.64367
2014-02-19T08:02:30.000Z,17.9503,6.11479,16.1322,-4.95641
2014-02-19T08:03:30.000Z,17.9365,6.07592,16.1075,-5.02902
2014-02-19T08:04:30.000Z,17.9712,5.96144,16.2480,-4.83141
2014-02-19T08:05:30.000Z,18.0130,6.06939,16.3772,-4.39180
2014-02-19T08:06:30.000Z,18.2257,6.12337,16.8197,-3.41208
2014-02-19T08:07:30.000Z,18.3352,6.18034,16.9460,-3.28695
2014-02-19T08:08:30.000Z,18.3674,6.21750,16.9740,-3.24585
2014-02-19T08:09:30.000Z,18.4110,6.56797,16.7284,-3.96607
2014-02-19T08:10:30.000Z,18.3771,6.83084,16.3840,-4.71803
2014-02-19T08:11:30.000Z,18.2871,6.69968,16.2227,-5.11281
2014-02-19T08:12:30.000Z,18.0726,6.55339,16.1143,-4.89242
2014-02-19T08:13:30.000Z,18.3009,6.71660,16.1957,-5.22686
2014-02-19T08:14:30.000Z,18.3049,6.53526,16.4798,-4.53190
2014-02-19T08:15:30.000Z,18.1259,6.99505,15.9890,-4.87301
2014-02-19T08:16:30.000Z,17.7428,6.35095,16.1302,-3.75507
2014-02-19T08:17:30.000Z,17.5374,6.38794,15.8412,-3.94254
2014-02-19T08:18:30.000Z,17.2072,6.87401,14.8361,-5.18462
2014-02-19T08:19:30.000Z,17.3122,7.09242,14.9338,-5.02802
2014-02-19T08:20:30.000Z,17.4440,5.22072,16.3862,-1.94693
2014-02-19T08:21:30.000Z,17.2722,4.80317,16.5446,-0.929138
2014-02-19T08:22:30.000Z,17.2458,5.94661,15.9879,-2.41978
2014-02-19T08:23:30.000Z,17.4447,7.55415,14.9616,-4.53927
2014-02-19T08:24:30.000Z,17.7643,7.68282,15.0894,-5.27040
2014-02-19T08:25:30.000Z,17.6472,6.43832,15.8832,-4.18995
2014-02-19T08:26:30.000Z,17.6855,6.88537,15.8621,-3.63345
2014-02-19T08:27:30.000Z,17.0677,4.88759,16.2697,-1.43691
2014-02-19T08:28:30.000Z,16.8677,4.09529,16.3479,-0.514271
2014-02-19T08:29:30.000Z,16.4013,3.05627,16.0917,0.460319
2014-02-19T08:30:30.000Z,16.3285,1.20582,15.8906,2.77967
2014-02-19T08:31:30.000Z,16.1931,0.153915,15.7125,3.75517
2014-02-19T08:32:30.000Z,15.9368,1.53639,15.6072,2.76898
2014-02-19T08:33:30.000Z,16.1630,1.73145,15.8140,2.58584
2014-02-19T08:34:30.000Z,16.0706,1.76677,15.7514,2.42222
2014-02-19T08:35:30.000Z,16.3466,1.29930,15.8852,3.57897
2014-02-19T08:36:30.000Z,16.3800,0.670058,15.7660,4.23120
2014-02-19T08:37:30.000Z,16.8198,-1.36051,15.4305,6.42468
2014-02-19T08:38:30.000Z,16.8073,-0.746380,15.7290,5.55331
2014-02-19T08:39:30.000Z,16.5977,1.30595,16.3414,1.71329
2014-02-19T08:40:30.000Z,16.6411,1.83949,16.4786,1.06829
2014-02-19T08:41:30.000Z,16.7935,1.90190,16.6400,0.987293
2014-02-19T08:42:30.000Z,16.5779,2.27782,16.4094,0.477608
2014-02-19T08:43:30.000Z,16.4135,2.69395,16.1636,0.0533008
2014-02-19T08:44:30.000Z,16.2663,2.58070,16.0216,1.01966
2014-02-19T08:45:30.000Z,16.2536,3.21083,15.9127,0.695554
2014-02-19T08:46:30.000Z,16.2164,3.37336,15.8226,0.749139
2014-02-19T08:47:30.000Z,16.7122,3.67762,16.2847,0.435973
2014-02-19T08:48:30.000Z,16.8244,3.23887,16.4923,0.708399
2014-02-19T08:49:30.000Z,16.2933,-1.01599,14.7178,4.06192
2014-02-19T08:50:30.000Z,16.2067,-7.45848,12.4073,7.07878
2014-02-19T08:51:30.000Z,16.5974,-9.50518,12.1043,5.74245
2014-02-19T08:52:30.000Z,16.8570,-10.1781,11.0906,7.24507
2014-02-19T08:53:30.000Z,16.7899,-9.78633,11.7035,6.99117
2014-02-19T08:54:30.000Z,16.5675,-8.24964,12.6609,5.98089
2014-02-19T08:55:30.000Z,16.5673,-4.98924,14.7255,5.68342
2014-02-19T08:56:30.000Z,16.5877,-4.55556,14.9233,5.10190
2014-02-19T08:57:30.000Z,16.6335,-1.71536,15.6495,5.29199
2014-02-19T08:58:30.000Z,16.6753,-2.76007,15.6550,5.00545
2014-02-19T08:59:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T09:00:30.000Z,16.7432,-4.76348,14.7343,6.35088
2014-02-19T09:01:30.000Z,16.6704,-6.80729,13.5529,6.80508
2014-02-19T09:02:30.000Z,16.5186,-7.09223,13.3166,6.36332
2014-02-19T09:03:30.000Z,16.5038,-7.02515,13.2446,6.72853
2014-02-19T09:04:30.000Z,16.7226,-6.28490,14.1340,6.27981
2014-02-19T09:05:30.000Z,16.1441,-3.76173,15.0996,3.98741
2014-02-19T09:06:30.000Z,15.7095,-4.63649,14.2379,4.54135
2014-02-19T09:07:30.000Z,15.8837,-1.15801,15.5240,3.08780
2014-02-19T09:08:30.000Z,16.1437,-0.929475,15.9238,2.25191
2014-02-19T09:09:30.000Z,15.7681,-1.97505,15.5181,1.78517
2014-02-19T09:10:30.000Z,15.6196,0.0804614,15.5998,-0.360224
2014-02-19T09:11:30.000Z,15.4795,-3.48488,14.7771,1.46853
2014-02-19T09:12:30.000Z,15.0305,-1.64534,14.3732,2.59432
2014-02-19T09:13:30.000Z,15.4590,3.35448,14.9658,-1.41059
2014-02-19T09:14:30.000Z,16.9101,6.19987,15.2558,-3.68594
2014-02-19T09:15:30.000Z,17.4798,6.09422,15.6763,-4.69405
2014-02-19T09:16:30.000Z,17.7315,5.47241,15.8580,-5.56036
2014-02-19T09:17:30.000Z,17.9114,5.13882,16.2121,-5.59227
2014-02-19T09:18:30.000Z,17.9393,5.63074,16.0670,-5.61147
2014-02-19T09:19:30.000Z,18.0326,6.03935,16.2671,-4.83064
2014-02-19T09:20:30.000Z,17.4458,7.37705,15.3609,-3.47924
2014-02-19T09:21:30.000Z,17.6083,8.48275,15.2517,-2.25867
2014-02-19T09:22:30.000Z,17.5894,8.88300,15.1306,-1.03107
2014-02-19T09:23:30.000Z,17.3762,7.68232,15.5245,-1.24459
2014-02-19T09:24:30.000Z,17.4617,8.33654,15.3029,-0.365181
2014-02-19T09:25:30.000Z,17.2577,7.64904,15.4589,-0.377075
2014-02-19T09:26:30.000Z,16.8641,8.69371,14.2397,0.433086
2014-02-19T09:27:30.000Z,16.9450,10.0979,13.5218,0.277865
2014-02-19T09:28:30.000Z,16.9570,11.1491,12.7045,0.766554
2014-02-19T09:29:30.000Z,16.9360,11.3769,12.4728,-0.0362810
2014-02-19T09:30:30.000Z,16.5398,8.81279,13.8688,-0.253269
2014-02-19T09:31:30.000Z,16.9606,4.87351,15.9013,-0.312901
2014-02-19T09:32:30.000Z,17.2805,3.47267,16.1713,-0.769109
2014-02-19T09:33:30.000Z,17.3848,1.15532,16.8921,-1.45027
2014-02-19T09:34:30.000Z,17.2431,-0.457682,17.0167,-1.77937
2014-02-19T09:35:30.000Z,17.5474,1.39150,17.4436,-1.05708
2014-02-19T09:36:30.000Z,17.7665,1.40231,17.6006,-1.68723
2014-02-19T09:37:30.000Z,17.7553,-1.74290,16.9274,1.04722
2014-02-19T09:38:30.000Z,17.9211,-5.26066,16.8006,3.25309
2014-02-19T09:39:30.000Z,17.5639,-6.12548,16.0778,3.50587
2014-02-19T09:40:30.000Z,17.1899,-5.75572,15.7216,3.83886
2014-02-19T09:41:30.000Z,16.6482,-6.45592,14.6031,4.68540
2014-02-19T09:42:30.000Z,15.0057,-7.58856,11.2305,6.19965
2014-02-19T09:43:30.000Z,11.3645,-9.26110,0.0548597,6.09330
2014-02-19T09:44:30.000Z,11.4640,-9.72045,0.931562,5.01068
2014-02-19T09:45:30.000Z,11.3328,-9.15837,-0.492944,4.61092
2014-02-19T09:46:30.000Z,13.0472,-4.78585,6.76523,7.13642
2014-02-19T09:47:30.000Z,14.5979,1.03770,12.5212,7.32860
2014-02-19T09:48:30.000Z,13.6097,0.00227579,9.93641,9.16164
2014-02-19T09:49:30.000Z,12.0282,-0.267719,7.11402,9.58363
2014-02-19T09:50:30.000Z,12.1474,-1.56267,7.40771,9.43005
2014-02-19T09:51:30.000Z,11.7466,-4.60939,4.05859,9.65093
2014-02-19T09:52:30.000Z,10.4133,-5.53699,1.97288,7.20616
2014-02-19T09:53:30.000Z,11.7415,-7.39415,1.12991,8.97851
2014-02-19T09:54:30.000Z,10.7623,-6.07267,2.03943,7.62999
2014-02-19T09:55:30.000Z,9.74756,-8.06796,-4.88297,-1.20230
2014-02-19T09:56:30.000Z,12.7155,-11.8424,-4.29285,-0.593480
2014-02-19T09:57:30.000Z,12.4821,-12.1068,-2.91420,0.165799
2014-02-19T09:58:30.000Z,10.9637,-9.30555,-5.17559,-2.04129
2014-02-19T09:59:30.000Z,11.2106,-9.93429,-4.09961,-2.85294
2014-02-19T10:00:30.000Z,10.7553,-9.10667,-4.94570,-2.57560
2014-02-19T10:01:30.000Z,10.9627,-9.66689,-4.68684,-1.99142
2014-02-19T10:02:30.000Z,10.6335,-9.76756,-4.01481,-1.00205
2014-02-19T10:03:30.000Z,10.9073,-8.67696,-6.36342,0.265234
2014-02-19T10:04:30.000Z,11.0090,-9.19230,-5.70386,1.92578
2014-02-19T10:05:30.000Z,11.2111,-9.75627,-5.34688,0.991481
2014-02-19T10:06:30.000Z,11.3661,-9.27804,-4.57926,-2.13710
2014-02-19T10:07:30.000Z,11.6442,-10.8062,-3.95243,-1.62767
2014-02-19T10:08:30.000Z,11.6393,-10.9963,-3.52193,-1.25981
2014-02-19T10:09:30.000Z,11.4802,-10.9545,-3.10934,0.0790898
2014-02-19T10:10:30.000Z,11.5784,-11.3095,-1.17990,1.45517
2014-02-19T10:11:30.000Z,11.6543,-11.3020,-2.42430,1.31191
2014-02-19T10:12:30.000Z,11.4150,-11.0944,-1.78482,1.01971
2014-02-19T10:13:30.000Z,11.5090,-11.4586,-0.248990,-0.995511
2014-02-19T10:14:30.000Z,11.5301,-11.3621,0.822860,-1.53331
2014-02-19T10:15:30.000Z,11.5504,-11.1540,2.29284,-1.79870
2014-02-19T10:16:30.000Z,11.5789,-10.7414,3.75336,-2.10129
2014-02-19T10:17:30.000Z,11.4631,-10.2820,4.69230,-1.88397
2014-02-19T10:18:30.000Z,11.5268,-10.1515,5.13650,-1.78502
2014-02-19T10:19:30.000Z,11.5760,-10.1826,5.10343,-1.83029
2014-02-19T10:20:30.000Z,11.3486,-9.83987,5.14362,-2.29723
2014-02-19T10:21:30.000Z,10.7489,-9.34351,5.05645,-1.42880
2014-02-19T10:22:30.000Z,10.8876,-9.56516,5.06258,-1.00652
2014-02-19T10:23:30.000Z,11.1553,-9.29549,5.88215,-1.71591
2014-02-19T10:24:30.000Z,10.8772,-9.00265,6.06636,-0.217905
2014-02-19T10:25:30.000Z,11.0008,-9.19063,5.99310,-0.589595
2014-02-19T10:26:30.000Z,10.8526,-8.58959,6.33097,-1.91499
2014-02-19T10:27:30.000Z,11.0029,-9.28503,5.50619,-0.240558
2014-02-19T10:28:30.000Z,10.9527,-9.79589,4.75262,1.08432
2014-02-19T10:29:30.000Z,10.9546,-9.64375,4.97162,0.393089
2014-02-19T10:30:30.000Z,10.7010,-9.44515,4.92267,-0.351356
2014-02-19T10:31:30.000Z,10.8752,-9.58696,4.86054,1.32353
2014-02-19T10:32:30.000Z,10.6547,-9.15942,5.28013,1.24947
2014-02-19T10:33:30.000Z,10.6137,-9.38375,4.57277,1.86166
2014-02-19T10:34:30.000Z,10.2957,-9.58820,2.52525,2.69926
2014-02-19T10:35:30.000Z,10.9511,-10.2031,2.35388,3.16978
2014-02-19T10:36:30.000Z,10.8173,-9.99232,3.01530,2.78398
2014-02-19T10:37:30.000Z,10.5329,-9.68946,2.82132,2.93658
2014-02-19T10:38:30.000Z,10.9073,-9.97973,3.18668,2.92897
2014-02-19T10:39:30.000Z,10.6517,-9.65863,3.46714,2.78368
2014-02-19T10:40:30.000Z,10.7587,-9.65891,2.48001,3.97712
2014-02-19T10:41:30.000Z,10.7276,-9.59274,2.19365,4.26263
2014-02-19T10:42:30.000Z,10.5614,-9.42431,1.66385,4.44260
2014-02-19T10:43:30.000Z,10.4905,-9.49172,1.52544,4.18396
2014-02-19T10:44:30.000Z,10.4881,-9.47042,1.54608,4.21335
2014-02-19T10:45:30.000Z,10.3481,-9.41001,1.59153,3.97259
2014-02-19T10:46:30.000Z,9.90365,-9.04583,0.985203,3.85834
2014-02-19T10:47:30.000Z,9.56307,-8.63821,0.734074,3.98529
2014-02-19T10:48:30.000Z,9.72109,-9.06946,1.05866,3.28681
2014-02-19T10:49:30.000Z,9.97077,-9.39488,0.907106,3.07522
2014-02-19T10:50:30.000Z,9.94489,-9.36871,2.02732,2.55143
2014-02-19T10:51:30.000Z,9.67120,-8.95355,1.65640,2.68620
2014-02-19T10:52:30.000Z,9.65672,-8.94544,1.76232,2.72543
2014-02-19T10:53:30.000Z,9.17186,-8.48975,2.36723,2.38972
2014-02-19T10:54:30.000Z,9.02905,-8.62311,1.15464,2.34816
2014-02-19T10:55:30.000Z,9.47432,-9.10430,1.70288,1.80623
2014-02-19T10:56:30.000Z,8.30617,-8.03060,0.799817,1.77763
2014-02-19T10:57:30.000Z,7.29975,-7.12381,0.932610,1.17359
2014-02-19T10:58:30.000Z,7.17961,-6.99051,0.520082,1.44969
2014-02-19T10:59:30.000Z,7.13666,-6.85284,-1.10938,1.06763
2014-02-19T11:00:30.000Z,7.12621,-6.37961,-2.72692,-0.502223
2014-02-19T11:01:30.000Z,7.73450,-6.79291,-3.52160,-0.0560950
2014-02-19T11:02:30.000Z,7.61802,-6.66504,-3.37711,1.30810
2014-02-19T11:03:30.000Z,7.33872,-6.57508,-2.54751,1.68730
2014-02-19T11:04:30.000Z,7.42881,-4.89405,-5.07757,0.840108
2014-02-19T11:05:30.000Z,6.73324,-4.73428,-4.60065,0.805691
2014-02-19T11:06:30.000Z,6.10318,-4.04997,-4.34350,-0.886921
2014-02-19T11:07:30.000Z,7.31903,-5.13651,-4.97599,-0.914536
2014-02-19T11:08:30.000Z,7.74680,-5.48396,-5.09107,-1.60629
2014-02-19T11:09:30.000Z,7.67052,-5.25645,-4.53910,-2.98187
2014-02-19T11:10:30.000Z,7.37132,-4.32516,-5.44162,-2.27363
2014-02-19T11:11:30.000Z,8.07729,-4.57127,-6.07069,-2.51509
2014-02-19T11:12:30.000Z,8.59829,-4.38636,-6.49774,-3.37910
2014-02-19T11:13:30.000Z,9.02562,-3.69775,-4.99364,-6.41044
2014-02-19T11:14:30.000Z,7.83861,-2.45741,-3.71017,-6.22419
2014-02-19T11:15:30.000Z,8.29136,-1.17361,-0.375733,-7.99861
2014-02-19T11:16:30.000Z,8.32724,-1.08144,0.962614,-7.79700
2014-02-19T11:17:30.000Z,7.60318,-1.86897,-5.74261,-3.68746
2014-02-19T11:18:30.000Z,6.66424,-0.191219,-5.11890,-2.01129
2014-02-19T11:19:30.000Z,7.50007,-0.924661,-3.58578,-6.33633
2014-02-19T11:20:30.000Z,7.34195,-1.77261,-2.67495,-6.18955
2014-02-19T11:21:30.000Z,7.32511,-2.91907,-1.33404,-6.51033
2014-02-19T11:22:30.000Z,7.28803,-1.51087,1.28105,-6.72576
2014-02-19T11:23:30.000Z,7.07299,0.927739,1.39989,-6.59964
2014-02-19T11:24:30.000Z,7.28950,-0.472278,3.72203,-5.96540
2014-02-19T11:25:30.000Z,7.03439,-0.437724,5.00888,-3.86074
2014-02-19T11:26:30.000Z,6.68434,2.25803,2.70928,-5.06145
2014-02-19T11:27:30.000Z,3.89385,-0.331725,0.682410,1.98665
2014-02-19T11:28:30.000Z,3.94598,1.46938,1.20157,-3.03766
2014-02-19T11:29:30.000Z,4.87564,1.81136,-0.886330,-3.93342
2014-02-19T11:30:30.000Z,5.50500,2.46173,-1.51081,-4.57234
2014-02-19T11:31:30.000Z,6.91184,3.29579,-2.15270,-5.59665
2014-02-19T11:32:30.000Z,7.49963,2.51839,0.681597,-6.52532
2014-02-19T11:33:30.000Z,8.51791,4.24535,0.629097,-6.92143
2014-02-19T11:34:30.000Z,8.06376,5.23824,-0.174560,-4.98587
2014-02-19T11:35:30.000Z,7.19777,-1.30364,-5.59954,2.16502
2014-02-19T11:36:30.000Z,9.22634,-4.96831,-7.12786,2.99719
2014-02-19T11:37:30.000Z,9.21122,-4.71395,-7.34922,2.86927
2014-02-19T11:38:30.000Z,9.04449,-4.74206,-7.11855,2.75509
2014-02-19T11:39:30.000Z,8.78137,-3.73567,-7.62449,1.87641
2014-02-19T11:40:30.000Z,7.82820,-2.32175,-7.07679,-1.71065
2014-02-19T11:41:30.000Z,7.78831,-0.314521,-5.99339,-3.82477
2014-02-19T11:42:30.000Z,7.17309,3.33944,0.145704,-6.18228
2014-02-19T11:43:30.000Z,8.32010,0.157280,-7.26378,-2.36315
2014-02-19T11:44:30.000Z,11.8002,0.434073,-11.3842,-3.01256
2014-02-19T11:45:30.000Z,12.0800,-1.24876,-11.8540,-1.86647
2014-02-19T11:46:30.000Z,12.2711,1.73125,-10.5967,-4.35650
2014-02-19T11:47:30.000Z,12.3218,5.62530,-8.76076,-6.52962
2014-02-19T11:48:30.000Z,12.0590,5.50603,-8.62610,-6.01809
2014-02-19T11:49:30.000Z,11.8532,6.57182,-8.04091,-5.33855
2014-02-19T11:50:30.000Z,11.9606,4.86914,-8.64064,-5.90835
2014-02-19T11:51:30.000Z,12.4804,5.48683,-8.52544,-6.33259
2014-02-19T11:52:30.000Z,12.8009,5.19200,-7.97881,-8.15248
2014-02-19T11:53:30.000Z,13.5189,6.90883,-3.35898,-10.9846
2014-02-19T11:54:30.000Z,13.6766,7.05776,1.88527,-11.4721
2014-02-19T11:55:30.000Z,13.7642,7.60357,0.0202484,-11.4703
2014-02-19T11:56:30.000Z,13.8824,7.60288,0.450694,-11.6025
2014-02-19T11:57:30.000Z,13.9423,7.49167,0.534083,-11.7449
2014-02-19T11:58:30.000Z,13.8442,7.12466,0.0971962,-11.8622
2014-02-19T11:59:30.000Z,13.5121,7.15289,1.03141,-11.3707
2014-02-19T12:00:30.000Z,13.3764,7.14089,1.02209,-11.2593
2014-02-19T12:01:30.000Z,13.3805,7.19806,0.400794,-11.2671
2014-02-19T12:02:30.000Z,13.5931,6.49862,2.01301,-11.7555
2014-02-19T12:03:30.000Z,13.4276,6.54206,2.04955,-11.5192
2014-02-19T12:04:30.000Z,13.1762,6.13826,2.15724,-11.3922
2014-02-19T12:05:30.000Z,13.0648,6.06679,-3.99660,-10.3475
2014-02-19T12:06:30.000Z,12.6935,5.39150,-6.32211,-9.56451
2014-02-19T12:07:30.000Z,11.9421,5.46442,-5.30333,-9.08013
2014-02-19T12:08:30.000Z,11.2790,5.67649,-3.97408,-8.80826
2014-02-19T12:09:30.000Z,11.0189,3.97799,-4.72342,-8.63259
2014-02-19T12:10:30.000Z,10.9138,3.86577,-5.18954,-7.87317
2014-02-19T12:11:30.000Z,11.1312,2.78971,-9.36739,-4.97215
2014-02-19T12:12:30.000Z,10.7902,3.18988,-8.22210,-5.95861
2014-02-19T12:13:30.000Z,11.0275,1.30045,-8.58466,-6.63614
2014-02-19T12:14:30.000Z,11.3683,-1.01525,-10.3814,-2.57774
2014-02-19T12:15:30.000Z,11.4454,-0.0451348,-10.6986,-3.96089
2014-02-19T12:16:30.000Z,11.4339,0.328346,-10.5685,-4.23455
2014-02-19T12:17:30.000Z,11.8552,1.96773,-10.5990,-4.66569
2014-02-19T12:18:30.000Z,12.4434,2.38043,-9.85214,-7.13082
2014-02-19T12:19:30.000Z,12.5029,3.64412,-9.40564,-7.35649
2014-02-19T12:20:30.000Z,12.4361,4.75882,-8.60277,-7.58461
2014-02-19T12:21:30.000Z,12.4994,5.74289,-8.02282,-7.65956
2014-02-19T12:22:30.000Z,12.4713,5.75526,-8.05449,-7.55596
2014-02-19T12:23:30.000Z,12.6040,6.91410,-7.03761,-7.82590
2014-02-19T12:24:30.000Z,12.9106,7.99211,-6.19309,-8.01194
2014-02-19T12:25:30.000Z,13.1214,8.68966,-5.54600,-8.07803
2014-02-19T12:26:30.000Z,13.2782,9.09196,-4.73038,-8.42855
2014-02-19T12:27:30.000Z,13.2400,8.92418,-3.19112,-9.20636
2014-02-19T12:28:30.000Z,13.0628,8.41393,-1.66486,-9.81535
2014-02-19T12:29:30.000Z,13.3207,8.55684,-2.78518,-9.76286
2014-02-19T12:30:30.000Z,13.3755,7.01027,-5.34238,-10.0054
2014-02-19T12:31:30.000Z,12.8416,4.46012,-6.77227,-9.81850
2014-02-19T12:32:30.000Z,12.4713,4.12101,-7.75852,-8.81885
2014-02-19T12:33:30.000Z,12.5349,3.41758,-8.92085,-8.10367
2014-02-19T12:34:30.000Z,12.5381,3.31943,-8.78326,-8.28074
2014-02-19T12:35:30.000Z,12.5738,2.86970,-8.27384,-8.90470
2014-02-19T12:36:30.000Z,12.0888,0.323429,-10.5628,-5.79240
2014-02-19T12:37:30.000Z,11.9318,1.53768,-10.0927,-6.04930
2014-02-19T12:38:30.000Z,11.7290,0.0704616,-11.3633,-2.57975
2014-02-19T12:39:30.000Z,11.9501,-0.138118,-9.77015,-6.10187
2014-02-19T12:40:30.000Z,12.2653,-0.202936,-9.74902,-7.29645
2014-02-19T12:41:30.000Z,11.9556,0.204045,-10.3223,-5.64647
2014-02-19T12:42:30.000Z,12.2016,-1.66048,-11.1234,-4.29388
2014-02-19T12:43:30.000Z,11.8604,-4.58821,-10.0081,2.71648
2014-02-19T12:44:30.000Z,11.9823,-5.03922,-9.37623,5.32458
2014-02-19T12:45:30.000Z,11.3530,-5.02451,-9.29337,4.03808
2014-02-19T12:46:30.000Z,10.5164,-4.10396,-8.99855,-0.601612
2014-02-19T12:47:30.000Z,10.8678,-3.85653,-9.65198,-3.01379
2014-02-19T12:48:30.000Z,11.2664,-3.56568,-9.98219,-3.44096
2014-02-19T12:49:30.000Z,11.2892,-4.10985,-9.81125,-3.75137
2014-02-19T12:50:30.000Z,11.5193,-3.76370,-10.3226,-3.26042
2014-02-19T12:51:30.000Z,11.4992,-3.98499,-10.4393,-2.59599
2014-02-19T12:52:30.000Z,11.4300,-3.68638,-10.2251,-3.47004
2014-02-19T12:53:30.000Z,11.3988,-3.73351,-10.2084,-3.39399
2014-02-19T12:54:30.000Z,11.6038,-5.31279,-10.0392,-2.29392
2014-02-19T12:55:30.000Z,11.5320,-5.41066,-9.95537,-2.11295
2014-02-19T12:56:30.000Z,11.8232,-5.20759,-10.3908,-2.07581
2014-02-19T12:57:30.000Z,11.6602,-4.79442,-10.3244,-2.42236
2014-02-19T12:58:30.000Z,11.1375,-4.31984,-9.89715,-2.43942
2014-02-19T12:59:30.000Z,11.4438,-3.69148,-10.4748,-2.64543
2014-02-19T13:00:30.000Z,11.1571,-2.07846,-10.3778,-3.35004
2014-02-19T13:01:30.000Z,10.6912,-2.64162,-9.93716,-2.57994
2014-02-19T13:02:30.000Z,11.0790,-2.46696,-10.5230,-2.31804
2014-02-19T13:03:30.000Z,12.9584,-3.62386,-12.4089,-0.749334
2014-02-19T13:04:30.000Z,12.8774,-3.54186,-12.3273,0.639623
2014-02-19T13:05:30.000Z,12.6650,-4.24270,-11.8002,1.69171
2014-02-19T13:06:30.000Z,12.4877,-4.39569,-11.1808,3.21594
2014-02-19T13:07:30.000Z,12.9058,-5.33254,-11.3857,2.81728
2014-02-19T13:08:30.000Z,12.2361,-5.31930,-10.7865,2.19125
2014-02-19T13:09:30.000Z,11.7072,-5.23405,-10.1245,2.61403
2014-02-19T13:10:30.000Z,11.6543,-5.44165,-9.87655,2.89305
2014-02-19T13:11:30.000Z,11.5814,-5.12336,-9.35417,4.35326
2014-02-19T13:12:30.000Z,11.0458,-5.03969,-8.21216,5.34012
2014-02-19T13:13:30.000Z,10.9364,-4.90475,-7.44461,6.29441
2014-02-19T13:14:30.000Z,10.7761,-5.62747,-8.10279,4.21126
2014-02-19T13:15:30.000Z,11.0942,-5.97573,-8.19646,4.42995
2014-02-19T13:16:30.000Z,11.9360,-6.82377,-9.30263,3.00973
2014-02-19T13:17:30.000Z,11.6387,-6.59257,-9.07273,2.91235
2014-02-19T13:18:30.000Z,10.8097,-3.77727,-5.85468,8.10126
2014-02-19T13:19:30.000Z,10.7399,-4.97771,-6.74537,6.58791
2014-02-19T13:20:30.000Z,10.9684,-5.66319,-7.65859,5.31433
2014-02-19T13:21:30.000Z,11.1022,-6.01137,-7.46716,5.57717
2014-02-19T13:22:30.000Z,10.8886,-5.84620,-7.13249,5.75928
2014-02-19T13:23:30.000Z,10.9089,-5.53650,-7.35621,5.82016
2014-02-19T13:24:30.000Z,10.9094,-5.75186,-6.80751,6.23119
2014-02-19T13:25:30.000Z,10.8853,-5.72463,-5.93321,6.99807
2014-02-19T13:26:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T13:27:30.000Z,11.1356,-5.83412,-7.99088,4.97471
2014-02-19T13:28:30.000Z,11.2363,-5.23885,-8.97201,4.06140
2014-02-19T13:29:30.000Z,11.1245,-4.46733,-8.41589,5.09453
2014-02-19T13:30:30.000Z,11.0588,-5.58694,-4.61895,8.33513
2014-02-19T13:31:30.000Z,11.0430,-5.10770,-6.26416,7.46005
2014-02-19T13:32:30.000Z,11.2172,-4.19426,-7.47350,7.22094
2014-02-19T13:33:30.000Z,11.5623,-4.42357,-7.57381,7.52365
2014-02-19T13:34:30.000Z,11.7980,-4.79127,-7.07793,8.11911
2014-02-19T13:35:30.000Z,11.7142,-5.12084,-6.67721,8.13690
2014-02-19T13:36:30.000Z,11.5995,-5.69861,-6.17185,7.98760
2014-02-19T13:37:30.000Z,11.6283,-5.82811,-6.16694,7.94206
2014-02-19T13:38:30.000Z,11.6635,-6.15637,-5.69322,8.10245
2014-02-19T13:39:30.000Z,11.6361,-5.79465,-5.40522,8.49008
