EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,B__nT_(1min),BX_(GSM)_(@_x-component_)_nT_(1min),BY_(GSM)_(@_y-component_)_nT_(1min),BZ_(GSM)_(@_z-component_)_nT_(1min)
2014-02-14T16:53:30.000Z,5.89656,-1.72015,5.12956,2.34044
2014-02-14T16:54:30.000Z,5.84630,-1.72518,5.03514,2.40108
2014-02-14T16:55:30.000Z,5.78264,-1.54179,4.64729,3.05976
2014-02-14T16:56:30.000Z,5.77649,-1.65406,4.82406,2.45994
2014-02-14T16:57:30.000Z,5.86193,-1.77433,5.20584,1.92407
2014-02-14T16:58:30.000Z,5.87377,-1.82876,5.31885,1.52953
2014-02-14T16:59:30.000Z,5.83293,-1.81471,5.41637,1.13317
2014-02-14T17:00:30.000Z,5.85459,-1.90410,5.34106,1.43978
2014-02-14T17:01:30.000Z,5.86788,-1.94720,5.31604,1.52106
2014-02-14T17:02:30.000Z,5.87872,-1.93873,5.28611,1.66842
2014-02-14T17:03:30.000Z,5.86783,-1.94549,5.21447,1.84875
2014-02-14T17:04:30.000Z,5.88602,-2.04837,5.25745,1.63007
2014-02-14T17:05:30.000Z,5.87968,-1.65956,5.44972,1.29655
2014-02-14T17:06:30.000Z,5.90231,-1.68754,5.53016,1.18011
2014-02-14T17:07:30.000Z,5.84378,-1.55955,4.83264,2.45796
2014-02-14T17:08:30.000Z,5.82861,-1.51778,4.52729,3.32961
2014-02-14T17:09:30.000Z,5.77828,-1.40962,5.10522,2.20292
2014-02-14T17:10:30.000Z,5.70526,-1.45757,5.07358,2.15696
2014-02-14T17:11:30.000Z,5.67584,-1.34568,4.94372,2.42352
2014-02-14T17:12:30.000Z,5.72523,-1.59048,4.97310,2.33489
2014-02-14T17:13:30.000Z,5.70798,-1.40358,4.98304,2.38276
2014-02-14T17:14:30.000Z,5.62198,-2.17199,4.35303,2.80997
2014-02-14T17:15:30.000Z,5.58960,-2.06010,4.43953,2.69749
2014-02-14T17:16:30.000Z,5.59101,-1.81620,4.51800,2.74034
2014-02-14T17:17:30.000Z,5.62488,-1.79776,4.64234,2.59993
2014-02-14T17:18:30.000Z,5.59961,-1.76695,4.61623,2.61964
2014-02-14T17:19:30.000Z,5.60062,-1.96490,4.53923,2.62166
2014-02-14T17:20:30.000Z,5.64698,-1.79659,4.59707,2.73795
2014-02-14T17:21:30.000Z,5.70124,-2.05140,4.54150,2.76556
2014-02-14T17:22:30.000Z,5.71882,-2.02714,4.55044,2.80361
2014-02-14T17:23:30.000Z,5.79733,-1.89035,4.79093,2.64892
2014-02-14T17:24:30.000Z,5.82472,-1.71800,4.97310,2.48980
2014-02-14T17:25:30.000Z,5.81788,-1.33769,5.21402,2.02687
2014-02-14T17:26:30.000Z,5.92947,-0.410789,5.79032,1.15907
2014-02-14T17:27:30.000Z,5.98133,-0.265038,5.85947,1.16215
2014-02-14T17:28:30.000Z,5.97188,-0.200212,5.85885,1.12906
2014-02-14T17:29:30.000Z,5.97289,-0.330132,5.83857,1.17651
2014-02-14T17:30:30.000Z,5.96043,-0.520013,5.77385,1.31978
2014-02-14T17:31:30.000Z,5.77369,-0.522779,5.54257,1.22706
2014-02-14T17:32:30.000Z,5.80236,-0.677487,5.52526,1.53310
2014-02-14T17:33:30.000Z,5.74513,-0.899335,5.44247,1.57066
2014-02-14T17:34:30.000Z,5.78362,-1.57091,5.07087,2.12549
2014-02-14T17:35:30.000Z,5.75758,-1.36426,4.91811,2.64776
2014-02-14T17:36:30.000Z,5.56370,-0.373715,5.11038,2.08075
2014-02-14T17:37:30.000Z,5.33871,-2.51956,2.29108,3.74805
2014-02-14T17:38:30.000Z,5.64800,-2.12468,1.84836,4.79322
2014-02-14T17:39:30.000Z,5.73777,-2.19879,3.38330,4.07437
2014-02-14T17:40:30.000Z,5.74554,-2.17954,3.57600,3.91647
2014-02-14T17:41:30.000Z,5.74629,-2.07060,3.88717,3.68084
2014-02-14T17:42:30.000Z,5.74356,-2.24626,4.44141,2.83452
2014-02-14T17:43:30.000Z,5.75765,-2.26684,4.23493,3.17219
2014-02-14T17:44:30.000Z,5.75767,-2.54703,4.02554,3.21796
2014-02-14T17:45:30.000Z,5.78338,-2.45914,3.83605,3.54445
2014-02-14T17:46:30.000Z,5.70762,-2.54071,3.70484,3.49771
2014-02-14T17:47:30.000Z,5.74799,-2.38073,4.14058,3.18396
2014-02-14T17:48:30.000Z,5.71865,-2.45453,3.74585,3.51912
2014-02-14T17:49:30.000Z,5.70842,-2.42406,3.91223,3.30916
2014-02-14T17:50:30.000Z,5.70688,-1.95309,2.65755,4.56042
2014-02-14T17:51:30.000Z,5.72960,-1.93442,1.76933,5.06382
2014-02-14T17:52:30.000Z,5.65136,-1.88482,1.82543,4.99570
2014-02-14T17:53:30.000Z,5.65015,-1.84554,2.15758,4.86624
2014-02-14T17:54:30.000Z,5.62737,-1.65642,0.0743812,5.18538
2014-02-14T17:55:30.000Z,5.58013,-1.48747,-0.764274,5.31360
2014-02-14T17:56:30.000Z,5.55801,-1.46680,-1.04221,5.25561
2014-02-14T17:57:30.000Z,5.53447,-1.59214,-0.558689,5.26658
2014-02-14T17:58:30.000Z,5.55147,-1.62921,-0.369147,5.28627
2014-02-14T17:59:30.000Z,5.53327,-1.71017,-0.205761,5.25175
2014-02-14T18:00:30.000Z,5.50331,-1.39862,-0.00500290,5.30874
2014-02-14T18:01:30.000Z,5.45960,-1.39163,0.0372437,5.26913
2014-02-14T18:02:30.000Z,5.40835,-1.40694,-0.503226,5.18419
2014-02-14T18:03:30.000Z,5.39228,-0.937016,-0.640521,5.27003
2014-02-14T18:04:30.000Z,5.43932,-1.04354,-0.691057,5.24314
2014-02-14T18:05:30.000Z,5.75127,-2.79131,1.38131,4.81638
2014-02-14T18:06:30.000Z,5.83687,-2.67378,1.48102,4.96868
2014-02-14T18:07:30.000Z,5.78328,-2.66331,1.48436,4.91253
2014-02-14T18:08:30.000Z,5.81494,-2.65159,1.41298,4.97391
2014-02-14T18:09:30.000Z,5.73297,-1.84246,0.838149,5.35029
2014-02-14T18:10:30.000Z,5.71463,-2.02321,0.712575,5.27911
2014-02-14T18:11:30.000Z,5.71448,-2.48461,0.872919,5.04465
2014-02-14T18:12:30.000Z,5.69287,-2.67616,0.756192,4.95469
2014-02-14T18:13:30.000Z,5.67242,-3.05012,0.521638,4.74376
2014-02-14T18:14:30.000Z,5.67782,-2.86317,1.07148,4.76766
2014-02-14T18:15:30.000Z,5.78305,-2.57927,1.60765,4.89663
2014-02-14T18:16:30.000Z,5.86284,-2.42268,2.09224,4.89448
2014-02-14T18:17:30.000Z,6.01668,-2.36225,1.82011,5.20241
2014-02-14T18:18:30.000Z,6.05066,-2.60408,1.38806,5.20776
2014-02-14T18:19:30.000Z,6.06810,-3.11370,0.706780,5.11390
2014-02-14T18:20:30.000Z,5.99615,-3.00799,0.323803,5.15925
2014-02-14T18:21:30.000Z,6.01527,-3.22889,-0.291477,4.98090
2014-02-14T18:22:30.000Z,6.12256,-3.46448,0.618125,4.95794
2014-02-14T18:23:30.000Z,6.09348,-3.64155,0.0495387,4.85909
2014-02-14T18:24:30.000Z,6.05669,-3.53027,-0.452122,4.82430
2014-02-14T18:25:30.000Z,5.86244,-3.03463,0.255001,4.99108
2014-02-14T18:26:30.000Z,5.82672,-3.01530,-0.235579,4.97262
2014-02-14T18:27:30.000Z,5.71957,-2.63163,-0.995581,4.96005
2014-02-14T18:28:30.000Z,5.90624,-2.66155,-0.351448,5.25834
2014-02-14T18:29:30.000Z,5.92520,-2.84747,-0.211980,5.18077
2014-02-14T18:30:30.000Z,5.89397,-3.17944,-0.0164374,4.95711
2014-02-14T18:31:30.000Z,5.91063,-2.88318,-0.0313345,5.15002
2014-02-14T18:32:30.000Z,5.91739,-2.76479,0.143808,5.21868
2014-02-14T18:33:30.000Z,5.74367,-2.64357,-1.08696,4.94166
2014-02-14T18:34:30.000Z,5.73905,-2.12266,-1.11621,5.19586
2014-02-14T18:35:30.000Z,5.76020,-2.61293,-0.941632,5.02335
2014-02-14T18:36:30.000Z,5.83746,-2.42633,-0.508057,5.27629
2014-02-14T18:37:30.000Z,6.00659,-2.59371,0.178724,5.39764
2014-02-14T18:38:30.000Z,5.98131,-2.80666,-0.255791,5.25754
2014-02-14T18:39:30.000Z,5.88940,-2.88938,-0.630973,5.01618
2014-02-14T18:40:30.000Z,5.81508,-2.54305,-0.0612901,5.21117
2014-02-14T18:41:30.000Z,5.84044,-2.36973,0.432129,5.31334
2014-02-14T18:42:30.000Z,5.83876,-2.80193,0.535967,5.08232
2014-02-14T18:43:30.000Z,5.92288,-2.24586,0.497763,5.45284
2014-02-14T18:44:30.000Z,5.93130,-2.44924,0.334279,5.37894
2014-02-14T18:45:30.000Z,5.80253,-2.64551,-0.654018,4.83027
2014-02-14T18:46:30.000Z,5.84006,-3.49933,-1.15779,4.50213
2014-02-14T18:47:30.000Z,5.77903,-2.96793,-0.610298,4.86143
2014-02-14T18:48:30.000Z,5.79199,-1.87670,0.836469,5.32241
2014-02-14T18:49:30.000Z,5.84196,-4.22328,-1.03380,3.10546
2014-02-14T18:50:30.000Z,5.87151,-4.81916,-1.42330,2.99275
2014-02-14T18:51:30.000Z,5.75732,-4.72384,-0.898213,3.14694
2014-02-14T18:52:30.000Z,5.70596,-4.59874,-1.00240,3.21693
2014-02-14T18:53:30.000Z,5.75107,-4.52347,-0.901116,3.43037
2014-02-14T18:54:30.000Z,5.76014,-4.20684,-0.897633,3.80494
2014-02-14T18:55:30.000Z,5.78306,-3.90331,-1.44708,4.01064
2014-02-14T18:56:30.000Z,5.83757,-3.89225,-1.47491,4.07877
2014-02-14T18:57:30.000Z,5.81912,-3.80015,-1.50778,4.13927
2014-02-14T18:58:30.000Z,5.78893,-3.72125,-1.37241,4.21574
2014-02-14T18:59:30.000Z,5.81068,-3.70704,-1.30294,4.27950
2014-02-14T19:00:30.000Z,5.80517,-3.73878,-1.26899,4.25384
2014-02-14T19:01:30.000Z,5.84292,-4.02957,-1.22386,4.04414
2014-02-14T19:02:30.000Z,5.82628,-3.68768,-1.33593,4.28684
2014-02-14T19:03:30.000Z,5.90496,-3.25119,-1.40683,4.72021
2014-02-14T19:04:30.000Z,5.93896,-3.34820,-1.49076,4.66809
2014-02-14T19:05:30.000Z,5.96067,-3.49477,-0.896128,4.71389
2014-02-14T19:06:30.000Z,6.02689,-3.11958,-0.963952,5.01898
2014-02-14T19:07:30.000Z,6.10012,-3.02236,-1.65863,5.02898
2014-02-14T19:08:30.000Z,6.09365,-2.33244,-2.42232,5.05006
2014-02-14T19:09:30.000Z,6.08258,-1.94901,-2.11668,5.34378
2014-02-14T19:10:30.000Z,5.99063,-3.03780,-1.45403,4.81807
2014-02-14T19:11:30.000Z,5.91381,-4.12835,0.0421052,4.22311
2014-02-14T19:12:30.000Z,5.85370,-3.88668,-0.0470053,4.37430
2014-02-14T19:13:30.000Z,5.85989,-3.76925,-0.178563,4.47443
2014-02-14T19:14:30.000Z,5.85829,-3.63244,-0.493090,4.55864
2014-02-14T19:15:30.000Z,5.82913,-3.58396,-0.291370,4.57771
2014-02-14T19:16:30.000Z,5.81410,-3.45583,-0.610709,4.61528
2014-02-14T19:17:30.000Z,5.78752,-3.12340,-0.558659,4.83722
2014-02-14T19:18:30.000Z,5.82002,-3.08852,-0.478994,4.88184
2014-02-14T19:19:30.000Z,5.79658,-3.36657,-0.0172704,4.70224
2014-02-14T19:20:30.000Z,5.79289,-3.57994,-1.20023,4.25154
2014-02-14T19:21:30.000Z,5.95764,-4.14001,-1.98734,3.77520
2014-02-14T19:22:30.000Z,6.00115,-4.34347,-1.86986,3.68671
2014-02-14T19:23:30.000Z,6.03058,-4.39286,-1.42456,3.86505
2014-02-14T19:24:30.000Z,5.90806,-4.09417,-0.703424,4.17633
2014-02-14T19:25:30.000Z,5.82693,-3.59844,0.229984,4.56392
2014-02-14T19:26:30.000Z,5.84634,-3.57779,0.345065,4.60768
2014-02-14T19:27:30.000Z,5.89599,-3.43641,0.562458,4.75397
2014-02-14T19:28:30.000Z,5.93947,-3.40842,0.636558,4.82076
2014-02-14T19:29:30.000Z,5.91907,-3.19694,0.856793,4.89931
2014-02-14T19:30:30.000Z,5.82403,-2.89355,1.12439,4.92488
2014-02-14T19:31:30.000Z,5.86318,-2.96341,1.08104,4.93286
2014-02-14T19:32:30.000Z,6.06289,-3.98515,0.340025,4.54771
2014-02-14T19:33:30.000Z,6.03290,-3.98644,0.149431,4.52079
2014-02-14T19:34:30.000Z,6.01870,-3.97708,0.0683697,4.50825
2014-02-14T19:35:30.000Z,5.97877,-3.84627,-0.177930,4.57118
2014-02-14T19:36:30.000Z,5.96914,-3.76823,-0.131599,4.61420
2014-02-14T19:37:30.000Z,5.94244,-3.96766,-0.385322,4.39512
2014-02-14T19:38:30.000Z,5.89522,-4.06256,-0.0151171,4.25822
2014-02-14T19:39:30.000Z,5.84349,-3.78632,0.392555,4.43089
2014-02-14T19:40:30.000Z,5.83321,-3.73072,0.313740,4.46932
2014-02-14T19:41:30.000Z,5.86732,-3.88888,0.568593,4.34566
2014-02-14T19:42:30.000Z,5.79120,-3.67756,0.826944,4.36005
2014-02-14T19:43:30.000Z,5.79246,-3.53798,0.502550,4.54981
2014-02-14T19:44:30.000Z,5.73122,-3.44577,0.587846,4.52511
2014-02-14T19:45:30.000Z,5.72301,-3.46146,0.652597,4.47765
2014-02-14T19:46:30.000Z,5.72635,-3.66400,0.372359,4.29291
2014-02-14T19:47:30.000Z,5.68504,-4.01266,0.241884,3.97763
2014-02-14T19:48:30.000Z,5.70775,-3.18410,0.365621,4.69184
2014-02-14T19:49:30.000Z,5.80653,-2.79466,1.47245,4.84660
2014-02-14T19:50:30.000Z,5.85501,-3.00655,1.51403,4.77229
2014-02-14T19:51:30.000Z,5.84641,-3.28872,0.947701,4.73434
2014-02-14T19:52:30.000Z,5.91306,-3.22945,1.16267,4.75952
2014-02-14T19:53:30.000Z,6.03246,-3.08918,1.57555,4.93477
2014-02-14T19:54:30.000Z,6.02821,-2.91136,1.60839,5.02492
2014-02-14T19:55:30.000Z,5.97672,-2.92418,1.94088,4.83384
2014-02-14T19:56:30.000Z,5.95031,-2.81677,1.71594,4.94899
2014-02-14T19:57:30.000Z,5.90804,-2.79788,1.75320,4.89496
2014-02-14T19:58:30.000Z,5.84753,-2.63001,2.32631,4.61557
2014-02-14T19:59:30.000Z,5.84175,-2.50541,3.12107,4.23928
2014-02-14T20:00:30.000Z,5.84783,-2.16038,3.60265,4.06263
2014-02-14T20:01:30.000Z,5.86400,-2.13009,3.80940,3.91317
2014-02-14T20:02:30.000Z,5.86358,-2.22571,3.72890,3.93377
2014-02-14T20:03:30.000Z,5.88623,-2.71761,3.17201,4.11764
2014-02-14T20:04:30.000Z,5.88659,-3.10063,2.49032,4.33666
2014-02-14T20:05:30.000Z,5.89925,-2.94168,2.55224,4.42649
2014-02-14T20:06:30.000Z,5.83865,-2.38460,3.08820,4.34062
2014-02-14T20:07:30.000Z,5.81543,-2.20375,3.10409,4.39453
2014-02-14T20:08:30.000Z,5.84557,-2.03690,3.15033,4.47086
2014-02-14T20:09:30.000Z,5.79910,0.717364,4.37771,3.58653
2014-02-14T20:10:30.000Z,5.75316,-0.308490,3.85306,3.77929
2014-02-14T20:11:30.000Z,5.74769,-2.24519,3.34403,4.08852
2014-02-14T20:12:30.000Z,5.76046,-2.44727,3.09495,4.16366
2014-02-14T20:13:30.000Z,5.80297,-2.81884,3.30095,3.80980
2014-02-14T20:14:30.000Z,5.79696,-3.07344,3.25629,3.65469
2014-02-14T20:15:30.000Z,5.81973,-3.10675,3.34864,3.59907
2014-02-14T20:16:30.000Z,5.81980,-3.42030,2.66134,3.85808
2014-02-14T20:17:30.000Z,5.81800,-4.34618,1.94419,3.24639
2014-02-14T20:18:30.000Z,5.84230,-3.71942,2.86557,3.39563
2014-02-14T20:19:30.000Z,5.85355,-3.22881,2.69391,4.01924
2014-02-14T20:20:30.000Z,5.84800,-2.68972,2.96774,4.25422
2014-02-14T20:21:30.000Z,5.80641,-2.18816,3.04315,4.39585
2014-02-14T20:22:30.000Z,5.88969,-0.591205,4.10748,3.95113
2014-02-14T20:23:30.000Z,5.97812,-0.166111,4.90168,3.40476
2014-02-14T20:24:30.000Z,6.04492,0.141460,5.09704,3.22636
2014-02-14T20:25:30.000Z,6.00853,0.363146,5.13310,3.05951
2014-02-14T20:26:30.000Z,6.02721,0.0200517,4.93994,3.26340
2014-02-14T20:27:30.000Z,6.04932,0.311064,5.35083,2.79488
2014-02-14T20:28:30.000Z,6.01236,-0.0592832,5.28494,2.84046
2014-02-14T20:29:30.000Z,5.99193,0.593155,4.84913,3.36992
2014-02-14T20:30:30.000Z,5.95980,0.678932,4.78474,3.42125
2014-02-14T20:31:30.000Z,5.94452,1.57318,4.40976,3.59227
2014-02-14T20:32:30.000Z,5.92917,1.52203,4.44780,3.59467
2014-02-14T20:33:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-14T20:34:30.000Z,5.98137,0.969079,4.50999,3.79823
2014-02-14T20:35:30.000Z,5.97511,0.618002,4.76804,3.53701
2014-02-14T20:36:30.000Z,5.95581,0.251066,4.98975,3.23252
2014-02-14T20:37:30.000Z,5.94283,0.370461,5.09349,3.02698
2014-02-14T20:38:30.000Z,5.97895,0.590382,5.37418,2.49885
2014-02-14T20:39:30.000Z,5.98048,0.450939,4.94998,3.23850
2014-02-14T20:40:30.000Z,5.97035,0.342837,4.98122,3.19891
2014-02-14T20:41:30.000Z,5.97974,0.743653,5.05298,2.96937
2014-02-14T20:42:30.000Z,5.91684,2.64576,4.71643,2.30966
2014-02-14T20:43:30.000Z,5.89211,2.99028,4.65495,2.01212
2014-02-14T20:44:30.000Z,5.91566,2.95563,4.75782,1.87749
2014-02-14T20:45:30.000Z,5.95132,2.64667,4.99171,1.85502
2014-02-14T20:46:30.000Z,5.95645,2.71700,4.97967,1.78564
2014-02-14T20:47:30.000Z,5.92073,2.40564,4.77304,2.52688
2014-02-14T20:48:30.000Z,5.90511,2.50042,4.69100,2.55671
2014-02-14T20:49:30.000Z,5.98914,2.76782,4.72451,2.40010
2014-02-14T20:50:30.000Z,5.88392,2.48427,4.60115,2.68807
2014-02-14T20:51:30.000Z,5.90615,2.19989,4.77083,2.61762
2014-02-14T20:52:30.000Z,5.90421,1.90451,4.96694,2.54360
2014-02-14T20:53:30.000Z,5.92885,2.43147,4.96568,2.08327
2014-02-14T20:54:30.000Z,5.84615,0.810412,4.86349,2.99520
2014-02-14T20:55:30.000Z,5.82109,0.413350,4.97660,2.89099
2014-02-14T20:56:30.000Z,5.86407,0.132256,4.02097,4.21761
2014-02-14T20:57:30.000Z,5.91928,0.323163,4.73903,3.45248
2014-02-14T20:58:30.000Z,5.95034,0.452656,4.75336,3.51647
2014-02-14T20:59:30.000Z,5.98411,-0.457947,3.97932,4.40825
2014-02-14T21:00:30.000Z,6.01638,-0.879343,3.64498,4.69055
2014-02-14T21:01:30.000Z,5.97453,-0.836533,3.45743,4.79013
2014-02-14T21:02:30.000Z,6.00079,-0.796073,3.58538,4.73124
2014-02-14T21:03:30.000Z,6.02417,-0.520223,3.83771,4.61102
2014-02-14T21:04:30.000Z,5.98120,-0.348641,4.02576,4.40284
2014-02-14T21:05:30.000Z,5.97900,-0.665659,3.92964,4.40761
2014-02-14T21:06:30.000Z,5.92565,1.16111,5.19789,2.29163
2014-02-14T21:07:30.000Z,5.93795,1.51526,5.48888,1.66198
2014-02-14T21:08:30.000Z,5.95955,0.945753,5.59595,1.80211
2014-02-14T21:09:30.000Z,5.94508,1.10603,5.63208,1.53996
2014-02-14T21:10:30.000Z,5.95089,1.15351,5.67645,1.35945
2014-02-14T21:11:30.000Z,5.92734,0.905236,5.63507,1.58491
2014-02-14T21:12:30.000Z,5.89965,0.782676,5.54877,1.84106
2014-02-14T21:13:30.000Z,5.87723,0.867391,5.49644,1.87730
2014-02-14T21:14:30.000Z,5.85209,0.735793,5.52580,1.77549
2014-02-14T21:15:30.000Z,5.84430,0.646815,5.49002,1.89206
2014-02-14T21:16:30.000Z,5.80875,-0.166825,5.31666,2.30287
2014-02-14T21:17:30.000Z,5.78825,0.121952,5.44194,1.95290
2014-02-14T21:18:30.000Z,5.77680,0.283548,5.44262,1.90897
2014-02-14T21:19:30.000Z,5.75170,0.180183,5.41509,1.92529
2014-02-14T21:20:30.000Z,5.76037,0.224706,5.40316,1.97713
2014-02-14T21:21:30.000Z,5.73503,0.387633,5.41887,1.83305
2014-02-14T21:22:30.000Z,5.72973,0.617744,5.43265,1.70623
2014-02-14T21:23:30.000Z,5.73896,0.916834,5.44747,1.54997
2014-02-14T21:24:30.000Z,5.75185,0.917827,5.54987,1.19408
2014-02-14T21:25:30.000Z,5.73038,0.771222,5.59970,0.850746
2014-02-14T21:26:30.000Z,5.70011,0.583557,5.06840,2.46660
2014-02-14T21:27:30.000Z,5.75455,0.636680,4.90450,2.76281
2014-02-14T21:28:30.000Z,5.77410,0.797951,4.70616,3.18498
2014-02-14T21:29:30.000Z,5.79821,0.147154,4.99219,2.81073
2014-02-14T21:30:30.000Z,5.79549,-0.303946,5.42389,2.01302
2014-02-14T21:31:30.000Z,5.77187,-0.529824,5.47543,1.73382
2014-02-14T21:32:30.000Z,5.78469,-0.133085,5.35378,2.09346
2014-02-14T21:33:30.000Z,5.81164,0.759629,4.41337,3.57097
2014-02-14T21:34:30.000Z,5.88783,1.08835,4.34625,3.74179
2014-02-14T21:35:30.000Z,5.86775,1.01916,4.55093,3.55138
2014-02-14T21:36:30.000Z,5.88224,1.27856,4.63602,3.38427
2014-02-14T21:37:30.000Z,5.86625,1.42387,4.60650,3.33556
2014-02-14T21:38:30.000Z,5.85686,1.32557,4.30842,3.73021
2014-02-14T21:39:30.000Z,5.78917,0.267907,4.07669,4.08797
2014-02-14T21:40:30.000Z,5.80007,0.637183,4.04741,4.02655
2014-02-14T21:41:30.000Z,5.84697,0.596491,5.09602,2.79187
2014-02-14T21:42:30.000Z,5.89283,0.827413,5.14313,2.71801
2014-02-14T21:43:30.000Z,5.86418,0.827131,4.85726,3.11971
2014-02-14T21:44:30.000Z,5.83286,0.698507,4.39728,3.74706
2014-02-14T21:45:30.000Z,5.84712,0.327836,4.40316,3.82176
2014-02-14T21:46:30.000Z,5.87187,0.217694,4.47938,3.77186
2014-02-14T21:47:30.000Z,5.87777,-0.249164,4.68289,3.52524
2014-02-14T21:48:30.000Z,5.91472,-0.387697,4.51648,3.78845
2014-02-14T21:49:30.000Z,5.92200,-0.816452,4.40954,3.84974
2014-02-14T21:50:30.000Z,5.91956,-0.563641,4.26208,4.04852
2014-02-14T21:51:30.000Z,5.91535,0.0876977,4.45935,3.88182
2014-02-14T21:52:30.000Z,5.91493,0.0796645,4.48057,3.85613
2014-02-14T21:53:30.000Z,5.90450,-0.663224,4.34892,3.91302
2014-02-14T21:54:30.000Z,5.89583,0.473995,4.54432,3.60467
2014-02-14T21:55:30.000Z,5.87284,1.83069,4.43233,3.37281
2014-02-14T21:56:30.000Z,5.84968,1.25271,4.53095,3.46213
2014-02-14T21:57:30.000Z,5.83202,1.09517,4.56190,3.45539
2014-02-14T21:58:30.000Z,5.84676,1.25654,4.58834,3.38044
2014-02-14T21:59:30.000Z,5.84780,1.26735,4.76477,3.14035
2014-02-14T22:00:30.000Z,5.84426,1.11115,4.71846,3.25631
2014-02-14T22:01:30.000Z,5.83409,1.09328,4.51475,3.50428
2014-02-14T22:02:30.000Z,5.84319,0.530250,4.68751,3.44252
2014-02-14T22:03:30.000Z,5.84537,0.361343,4.65432,3.51323
2014-02-14T22:04:30.000Z,5.84057,0.631900,4.50026,3.65044
2014-02-14T22:05:30.000Z,5.85510,0.589874,4.56772,3.60233
2014-02-14T22:06:30.000Z,5.83746,0.472719,4.73286,3.37061
2014-02-14T22:07:30.000Z,5.81179,0.401458,4.93048,3.02880
2014-02-14T22:08:30.000Z,5.83682,0.476282,4.85204,3.19744
2014-02-14T22:09:30.000Z,5.80738,0.159089,4.92042,3.07463
2014-02-14T22:10:30.000Z,5.81518,-0.0765547,4.97504,3.00565
2014-02-14T22:11:30.000Z,5.82265,-0.123568,4.98288,3.00040
2014-02-14T22:12:30.000Z,5.81240,-0.0823621,5.03742,2.89597
2014-02-14T22:13:30.000Z,5.82477,0.0497961,5.10160,2.80552
2014-02-14T22:14:30.000Z,5.80498,0.209701,5.01437,2.91425
2014-02-14T22:15:30.000Z,5.80260,0.309727,4.70622,3.35625
2014-02-14T22:16:30.000Z,5.79954,0.130196,4.95819,2.98646
2014-02-14T22:17:30.000Z,5.79292,0.351504,4.68230,3.35472
2014-02-14T22:18:30.000Z,5.79795,0.377485,5.22304,2.19558
2014-02-14T22:19:30.000Z,5.77044,-0.730148,5.64074,0.897943
2014-02-14T22:20:30.000Z,5.73799,-0.718797,5.64454,0.602600
2014-02-14T22:21:30.000Z,5.72223,-0.702536,5.60692,0.776231
2014-02-14T22:22:30.000Z,5.77170,-0.154823,5.32974,2.07387
2014-02-14T22:23:30.000Z,5.78954,0.507738,5.24319,2.33259
2014-02-14T22:24:30.000Z,5.78543,0.194239,5.19292,2.53529
2014-02-14T22:25:30.000Z,5.79207,0.400721,5.18410,2.54294
2014-02-14T22:26:30.000Z,5.78581,0.413399,5.17144,2.55202
2014-02-14T22:27:30.000Z,5.76991,0.492246,5.19138,2.46560
2014-02-14T22:28:30.000Z,5.77588,0.499791,5.25788,2.33428
2014-02-14T22:29:30.000Z,5.79878,0.467730,5.33308,2.22727
2014-02-14T22:30:30.000Z,5.79999,0.130121,5.39206,2.11623
2014-02-14T22:31:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-14T22:32:30.000Z,5.76573,0.314239,5.24509,2.36992
2014-02-14T22:33:30.000Z,5.76466,0.295720,5.31540,2.21058
2014-02-14T22:34:30.000Z,5.76709,0.351084,5.30133,2.24206
2014-02-14T22:35:30.000Z,5.76026,0.289696,5.39393,1.99852
2014-02-14T22:36:30.000Z,5.78260,0.369605,5.38143,2.08033
2014-02-14T22:37:30.000Z,5.75049,0.468945,5.41854,1.84971
2014-02-14T22:38:30.000Z,5.74191,0.580643,5.55024,1.32048
2014-02-14T22:39:30.000Z,5.80763,0.503499,5.70397,0.942826
2014-02-14T22:40:30.000Z,5.82129,0.407027,5.70790,1.03109
2014-02-14T22:41:30.000Z,5.80021,0.510645,5.69713,0.847948
2014-02-14T22:42:30.000Z,5.80094,0.438503,5.64790,1.16336
2014-02-14T22:43:30.000Z,5.81283,0.358040,5.46673,1.93579
2014-02-14T22:44:30.000Z,5.78803,0.493176,5.34058,2.05313
2014-02-14T22:45:30.000Z,5.75885,0.616655,5.58019,1.26944
2014-02-14T22:46:30.000Z,5.75903,0.738974,5.55440,1.31049
2014-02-14T22:47:30.000Z,5.77392,0.661344,5.56318,1.36865
2014-02-14T22:48:30.000Z,5.75647,0.696414,5.26949,2.14330
2014-02-14T22:49:30.000Z,5.76046,0.966609,5.04301,2.60760
2014-02-14T22:50:30.000Z,5.74387,0.851026,5.13345,2.42019
2014-02-14T22:51:30.000Z,5.72536,0.589261,5.28745,2.10569
2014-02-14T22:52:30.000Z,5.71958,0.461973,5.34086,1.98787
2014-02-14T22:53:30.000Z,5.73627,0.232693,5.42129,1.84770
2014-02-14T22:54:30.000Z,5.72733,0.0597373,5.44753,1.75807
2014-02-14T22:55:30.000Z,5.72662,0.0352179,5.38333,1.94507
2014-02-14T22:56:30.000Z,5.70102,-0.0605408,5.31269,2.06542
2014-02-14T22:57:30.000Z,5.69991,-0.236834,5.30470,2.05822
