UT__yyyy-mm-ddThh:mm:ss.sssZ,FGS-D_B_TOTAL__nT_(All_Qs),BX_FGS-D_(@_1_)_nT_GSM_(All_Qs),BY_FGS-D_(@_2_)_nT_GSM_(All_Qs),BZ_FGS-D_(@_3_)_nT_GSM_(All_Qs)
2009-07-04T20:47:39.935Z,13.6595,5.61327,-8.52589,9.07644
2009-07-04T20:47:42.903Z,13.5912,5.59882,-8.01284,9.44295
2009-07-04T20:47:45.871Z,14.3821,4.13510,-9.34552,10.1196
2009-07-04T20:47:48.839Z,16.9991,6.62749,-11.5864,10.5262
2009-07-04T20:47:51.807Z,15.7416,7.07612,-10.7705,9.03992
2009-07-04T20:47:54.774Z,14.9330,5.93841,-8.06011,11.0799
2009-07-04T20:47:57.742Z,14.8990,5.69831,-8.86967,10.5280
2009-07-04T20:48:00.710Z,15.1540,6.75916,-9.10578,10.0519
2009-07-04T20:48:03.678Z,16.3000,7.18753,-11.4808,9.06764
2009-07-04T20:48:06.646Z,14.3164,6.03520,-8.92029,9.43206
2009-07-04T20:48:09.614Z,14.6734,6.96106,-8.98424,9.28094
2009-07-04T20:48:12.582Z,14.7229,5.61773,-9.92136,9.31513
2009-07-04T20:48:15.550Z,16.2237,6.54808,-8.98328,11.8166
2009-07-04T20:48:18.517Z,14.4239,6.03376,-9.54606,8.97297
2009-07-04T20:48:21.485Z,15.4890,5.80699,-9.54138,10.7308
2009-07-04T20:48:24.453Z,16.1860,6.98024,-9.60739,10.9983
2009-07-04T20:48:27.421Z,14.3947,6.49632,-8.55924,9.57837
2009-07-04T20:48:30.389Z,12.9691,5.98222,-7.97953,8.29082
2009-07-04T20:48:33.357Z,14.4061,5.85565,-9.13825,9.47311
2009-07-04T20:48:36.325Z,14.9476,6.93222,-9.54510,9.17961
2009-07-04T20:48:39.293Z,14.2379,7.32025,-9.17800,8.05581
2009-07-04T20:48:42.260Z,13.6636,6.74325,-7.24926,9.41649
2009-07-04T20:48:45.228Z,14.7352,7.01073,-9.62578,8.67876
2009-07-04T20:48:48.196Z,13.9022,5.92034,-7.86307,9.81794
2009-07-04T20:48:51.164Z,13.4833,5.93966,-8.62696,8.49086
2009-07-04T20:48:54.132Z,14.1067,6.27034,-8.86468,9.00556
2009-07-04T20:48:57.100Z,14.4789,5.81098,-9.42890,9.32556
2009-07-04T20:49:00.068Z,14.4659,6.21458,-8.98994,9.47747
2009-07-04T20:49:03.036Z,14.1531,6.22861,-9.20045,8.76730
2009-07-04T20:49:06.003Z,15.2889,6.08156,-10.1310,9.70191
2009-07-04T20:49:08.971Z,15.4769,7.31756,-10.2483,8.99787
2009-07-04T20:49:11.939Z,14.0021,6.89011,-9.09997,8.11027
2009-07-04T20:49:14.907Z,13.5337,5.88489,-8.25709,8.96379
2009-07-04T20:49:17.875Z,14.6579,6.36575,-9.58837,9.07712
2009-07-04T20:49:20.843Z,14.5362,5.79261,-8.93589,9.89429
2009-07-04T20:49:23.811Z,15.3180,7.04112,-9.17011,10.0485
2009-07-04T20:49:26.779Z,15.0293,6.79706,-10.0421,8.87905
2009-07-04T20:49:29.746Z,14.2638,7.13279,-7.65735,9.69249
2009-07-04T20:49:32.714Z,12.2188,5.11008,-8.39899,7.25563
2009-07-04T20:49:35.682Z,13.0781,5.15886,-6.66448,10.0004
2009-07-04T20:49:38.650Z,14.7279,5.93077,-7.58192,11.1469
2009-07-04T20:49:41.618Z,14.7283,5.21848,-10.0027,9.46764
2009-07-04T20:49:44.586Z,14.4831,5.25506,-10.0041,9.05886
2009-07-04T20:49:47.554Z,13.6919,5.72805,-9.63692,7.86056
2009-07-04T20:49:50.522Z,15.4165,5.64553,-11.9488,7.93864
2009-07-04T20:49:53.489Z,17.3583,5.92352,-12.9423,9.93576
2009-07-04T20:49:56.457Z,17.0462,7.66468,-12.5058,8.68496
2009-07-04T20:49:59.425Z,14.9512,4.82415,-10.9090,9.01429
2009-07-04T20:50:02.393Z,16.6603,6.89579,-12.7927,8.14608
2009-07-04T20:50:05.361Z,16.2781,6.44017,-13.5645,6.28533
2009-07-04T20:50:08.329Z,17.5628,6.89266,-14.1921,7.71536
2009-07-04T20:50:11.297Z,17.3373,7.89610,-14.3376,5.71531
2009-07-04T20:50:14.265Z,16.4430,6.60050,-12.9284,7.72415
2009-07-04T20:50:17.232Z,15.1263,6.65643,-12.1087,6.15435
2009-07-04T20:50:20.200Z,15.7809,6.67670,-13.0616,5.81837
2009-07-04T20:50:23.168Z,17.1455,6.93840,-13.2316,8.41140
2009-07-04T20:50:26.136Z,17.4296,6.76203,-14.1490,7.60723
2009-07-04T20:50:29.104Z,16.3147,6.09202,-13.0018,7.74670
2009-07-04T20:50:32.072Z,17.6578,6.72498,-14.1096,8.21540
2009-07-04T20:50:35.040Z,20.5656,10.3964,-16.4985,6.53157
2009-07-04T20:50:38.008Z,20.4408,9.23048,-16.9599,6.70703
2009-07-04T20:50:40.975Z,19.5700,10.1425,-16.5418,2.54618
2009-07-04T20:50:43.943Z,19.9683,10.3235,-16.4014,4.81185
2009-07-04T20:50:46.911Z,18.6751,7.20536,-15.3465,7.83104
2009-07-04T20:50:49.879Z,18.1741,6.49404,-14.6081,8.64459
2009-07-04T20:50:52.847Z,19.0342,8.43601,-15.7512,6.56013
2009-07-04T20:50:55.815Z,20.8182,10.8774,-14.4384,10.3252
2009-07-04T20:50:58.783Z,22.8240,15.3414,-13.3211,10.3984
2009-07-04T20:51:01.751Z,22.1965,12.0523,-14.0338,12.2670
2009-07-04T20:51:04.718Z,19.6715,9.37105,-11.2342,13.1508
2009-07-04T20:51:07.686Z,20.1072,9.00053,-11.3977,13.9062
2009-07-04T20:51:10.654Z,21.4368,9.03762,-11.8303,15.4240
2009-07-04T20:51:13.622Z,22.0807,4.84011,-18.1146,11.6616
2009-07-04T20:51:16.590Z,19.5405,7.20105,-14.6008,10.8071
2009-07-04T20:51:19.558Z,19.5694,4.65194,-11.8197,14.8867
2009-07-04T20:51:22.526Z,19.9135,9.88425,-9.81771,14.2289
2009-07-04T20:51:25.494Z,17.2276,6.63492,-6.04352,14.7053
2009-07-04T20:51:28.461Z,17.7068,6.30149,-4.13836,16.0217
2009-07-04T20:51:31.429Z,17.3826,-1.50771,-1.27483,17.2701
2009-07-04T20:51:34.397Z,15.2989,-1.93160,-1.03498,15.1412
2009-07-04T20:51:37.365Z,14.9990,-2.43980,-0.341049,14.7953
2009-07-04T20:51:40.333Z,16.9396,-4.81703,-5.63477,15.2314
2009-07-04T20:51:43.301Z,18.2035,4.85808,4.16323,17.0422
2009-07-04T20:51:46.269Z,16.0308,-2.71388,0.383864,15.7947
2009-07-04T20:51:49.237Z,18.1603,-1.05796,-4.89024,17.4574
2009-07-04T20:51:52.204Z,8.86721,0.0978876,-2.26644,8.57211
2009-07-04T20:51:55.172Z,13.9725,-6.14403,-1.32466,12.4790
2009-07-04T20:51:58.140Z,21.1824,0.181036,-6.57563,20.1351
2009-07-04T20:52:01.108Z,19.9628,-2.63223,-3.77387,19.4253
2009-07-04T20:52:04.076Z,19.6685,-2.83286,-6.74434,18.2576
2009-07-04T20:52:07.044Z,18.2439,-1.01247,-7.44239,16.6261
2009-07-04T20:52:10.012Z,18.3606,-2.53494,-9.25414,15.6540
2009-07-04T20:52:12.980Z,16.9464,-0.0316095,-9.27140,14.1852
2009-07-04T20:52:15.947Z,18.1518,-0.0396485,-9.01850,15.7529
2009-07-04T20:52:18.915Z,12.4419,-0.917460,-5.82522,10.9556
2009-07-04T20:52:21.883Z,14.8956,2.63033,-7.50821,12.5931
2009-07-04T20:52:24.851Z,15.5533,-0.990133,-6.64126,14.0292
2009-07-04T20:52:27.819Z,18.4653,-3.86844,-7.91789,16.2269
2009-07-04T20:52:30.787Z,17.7479,-2.99740,-6.67132,16.1708
2009-07-04T20:52:33.755Z,16.8343,-1.36638,-6.47990,15.4770
2009-07-04T20:52:36.723Z,17.3157,1.55746,-9.37876,14.4723
2009-07-04T20:52:39.690Z,18.1396,2.24847,-9.59601,15.2285
2009-07-04T20:52:42.658Z,18.9453,3.29427,-8.60986,16.5512
2009-07-04T20:52:45.626Z,16.9347,2.56747,-6.93569,15.2345
2009-07-04T20:52:48.594Z,17.7499,1.35306,-5.04594,16.9637
2009-07-04T20:52:51.562Z,18.5175,1.23301,-7.26524,16.9881
2009-07-04T20:52:54.530Z,18.6485,0.449877,-6.46032,17.4879
2009-07-04T20:52:57.498Z,17.3214,-0.151344,-5.53267,16.4133
2009-07-04T20:53:00.466Z,17.2494,-1.61049,-5.11371,16.3950
2009-07-04T20:53:03.433Z,18.4448,-0.158543,-4.29867,17.9362
2009-07-04T20:53:06.401Z,17.8706,0.593011,-6.74270,16.5391
2009-07-04T20:53:09.369Z,15.1573,0.773659,-4.10970,14.5689
2009-07-04T20:53:12.337Z,17.8857,-2.65799,-6.21022,16.5610
2009-07-04T20:53:15.305Z,17.2145,0.714111,-2.61512,16.9997
2009-07-04T20:53:18.273Z,15.2658,-1.47713,-1.22205,15.1450
2009-07-04T20:53:21.241Z,14.5251,-1.24379,-3.77094,13.9718
2009-07-04T20:53:24.209Z,14.1484,0.248381,-3.87829,13.6042
2009-07-04T20:53:27.176Z,12.3485,-0.126264,-2.69865,12.0494
2009-07-04T20:53:30.144Z,13.4068,1.24061,-1.90153,13.2131
2009-07-04T20:53:33.112Z,13.8932,1.58912,-1.44819,13.7258
2009-07-04T20:53:36.080Z,13.1756,0.886258,-3.29068,12.7273
2009-07-04T20:53:39.048Z,13.7558,0.854105,-3.39779,13.3022
2009-07-04T20:53:42.016Z,12.6913,-0.257438,-4.53504,11.8506
2009-07-04T20:53:44.984Z,13.5648,-0.496866,-5.14226,12.5425
2009-07-04T20:53:47.952Z,12.6202,-1.24514,-4.11077,11.8668
2009-07-04T20:53:50.919Z,13.6329,-0.898438,-3.27849,13.2023
2009-07-04T20:53:53.887Z,13.8183,-0.277869,-3.59572,13.3394
2009-07-04T20:53:56.855Z,14.9761,-0.452691,-4.36858,14.3176
2009-07-04T20:53:59.823Z,16.5082,-1.72058,-4.16287,15.8817
2009-07-04T20:54:02.791Z,13.1750,0.953009,-2.86320,12.8247
2009-07-04T20:54:05.759Z,12.1183,0.0542451,-3.06716,11.7236
2009-07-04T20:54:08.727Z,9.75629,0.280469,-3.46706,9.11515
2009-07-04T20:54:11.695Z,14.9308,2.13227,-4.74994,13.9936
2009-07-04T20:54:14.662Z,11.3585,2.33576,-3.41627,10.5778
2009-07-04T20:54:17.630Z,12.8279,2.45969,-3.55161,12.0786
2009-07-04T20:54:20.598Z,17.3302,3.41305,-3.70703,16.5814
2009-07-04T20:54:23.566Z,16.0426,1.87744,-5.49917,14.9532
2009-07-04T20:54:26.534Z,17.8082,-0.657895,-9.17863,15.2464
2009-07-04T20:54:29.502Z,16.0837,0.979095,-8.17882,13.8142
2009-07-04T20:54:32.470Z,15.8754,2.59712,-5.90493,14.5057
2009-07-04T20:54:35.438Z,17.1222,3.10758,-7.92777,14.8547
2009-07-04T20:54:38.405Z,16.0683,4.73664,-7.16570,13.5796
2009-07-04T20:54:41.373Z,16.6819,5.44787,-10.0558,12.1444
2009-07-04T20:54:44.341Z,17.2897,8.98837,-9.14099,11.6011
2009-07-04T20:54:47.309Z,17.0466,7.95283,-9.62438,11.6065
2009-07-04T20:54:50.277Z,14.7795,6.60824,-9.02222,9.66249
2009-07-04T20:54:53.245Z,12.7351,4.74283,-7.20191,9.37128
2009-07-04T20:54:56.213Z,15.0593,5.89664,-8.28238,11.1092
2009-07-04T20:54:59.181Z,14.8462,4.56606,-9.79406,10.1802
2009-07-04T20:55:02.148Z,16.9157,7.14457,-10.8507,10.8332
2009-07-04T20:55:05.116Z,17.9313,6.99348,-11.4137,11.9311
2009-07-04T20:55:08.084Z,16.9542,6.60540,-10.1438,11.8709
2009-07-04T20:55:11.052Z,17.1506,6.09340,-10.3572,12.2368
2009-07-04T20:55:14.020Z,17.5900,5.41537,-10.7915,12.7916
2009-07-04T20:55:16.988Z,17.5364,4.67706,-9.28612,14.1215
2009-07-04T20:55:19.956Z,19.9582,6.01684,-11.3159,15.2996
2009-07-04T20:55:22.924Z,19.4159,6.50021,-10.5165,14.9709
2009-07-04T20:55:25.891Z,17.1119,6.34151,-8.70640,13.2966
2009-07-04T20:55:28.859Z,16.6036,5.40911,-9.24514,12.6865
2009-07-04T20:55:31.827Z,15.6626,4.16367,-7.67113,13.0051
2009-07-04T20:55:34.795Z,16.9146,3.63194,-8.66927,14.0625
2009-07-04T20:55:37.763Z,18.8123,5.44161,-9.96931,14.9968
2009-07-04T20:55:40.731Z,18.7347,5.11171,-8.94530,15.6474
2009-07-04T20:55:43.699Z,19.7614,7.92514,-8.51852,15.9731
2009-07-04T20:55:46.667Z,18.4633,5.99854,-9.09298,14.9074
2009-07-04T20:55:49.634Z,19.3737,6.09390,-11.7314,14.1626
2009-07-04T20:55:52.602Z,19.9166,7.08432,-12.8173,13.4982
2009-07-04T20:55:55.570Z,19.8982,8.07414,-12.3488,13.3512
2009-07-04T20:55:58.538Z,20.1721,8.43772,-11.3453,14.3876
2009-07-04T20:56:01.506Z,19.3384,5.84264,-9.74105,15.6509
2009-07-04T20:56:04.474Z,14.4999,3.03707,-8.40747,11.4165
2009-07-04T20:56:07.442Z,15.0400,4.98480,-7.71876,11.9069
2009-07-04T20:56:10.410Z,12.6633,3.32005,-7.02646,9.99832
2009-07-04T20:56:13.377Z,14.3365,4.32692,-9.00759,10.2799
2009-07-04T20:56:16.345Z,11.9592,1.45141,-7.11884,9.49938
2009-07-04T20:56:19.313Z,13.4174,-0.286303,-8.41310,10.4481
2009-07-04T20:56:22.281Z,18.6063,1.56176,-9.51651,15.9120
2009-07-04T20:56:25.249Z,18.5214,2.96226,-9.77820,15.4484
2009-07-04T20:56:28.217Z,17.3835,2.52830,-6.77887,15.8064
2009-07-04T20:56:31.185Z,17.0066,3.36831,-4.58125,16.0279
2009-07-04T20:56:34.153Z,15.7652,3.96139,-4.23839,14.6589
2009-07-04T20:56:37.120Z,18.1161,2.16908,-8.92519,15.6150
2009-07-04T20:56:40.088Z,18.7217,3.62239,-8.69132,16.1815
2009-07-04T20:56:43.056Z,18.3913,4.08976,-10.4912,14.5412
2009-07-04T20:56:46.024Z,16.7612,4.29383,-8.17992,13.9854
2009-07-04T20:56:48.992Z,17.0436,2.84065,-7.76640,14.9029
2009-07-04T20:56:51.960Z,17.6020,5.28316,-7.79773,14.8700
2009-07-04T20:56:54.928Z,18.7291,5.08952,-7.85612,16.2221
2009-07-04T20:56:57.896Z,17.8995,3.98738,-6.76816,16.0836
2009-07-04T20:57:00.863Z,19.1741,2.12954,-3.88694,18.6548
2009-07-04T20:57:03.831Z,22.7968,-1.82451,-6.30562,21.8313
2009-07-04T20:57:06.799Z,20.3428,-0.967323,-6.72335,19.1752
2009-07-04T20:57:09.767Z,18.4864,-0.347034,-5.60484,17.6129
2009-07-04T20:57:12.735Z,20.6887,0.521615,-8.70181,18.7624
2009-07-04T20:57:15.703Z,20.2856,1.31518,-11.2280,16.8436
2009-07-04T20:57:18.671Z,20.4920,2.08813,-12.1250,16.3874
2009-07-04T20:57:21.639Z,17.8272,1.23252,-9.10692,15.2759
2009-07-04T20:57:24.606Z,18.8968,0.976912,-7.68174,17.2373
2009-07-04T20:57:27.574Z,20.4382,1.08989,-7.70098,18.9005
2009-07-04T20:57:30.542Z,17.2652,1.54848,-5.05697,16.4352
2009-07-04T20:57:33.510Z,15.6705,0.623185,-1.93133,15.5385
2009-07-04T20:57:36.478Z,18.0182,-0.254507,-2.15501,17.8870
2009-07-04T20:57:39.446Z,16.2801,-2.29722,4.49953,15.4764
2009-07-04T20:57:42.414Z,12.0291,-1.26240,3.44417,11.4562
2009-07-04T20:57:45.382Z,8.21478,-0.278263,3.06090,7.61814
2009-07-04T20:57:48.349Z,14.3252,-2.52994,0.431774,14.0934
2009-07-04T20:57:51.317Z,20.5929,-5.66331,-0.0212730,19.7988
2009-07-04T20:57:54.285Z,22.8902,-7.00451,-2.82766,21.6080
2009-07-04T20:57:57.253Z,18.5403,-5.84417,-0.711420,17.5807
2009-07-04T20:58:00.221Z,20.9700,-4.77256,-5.33767,19.7097
2009-07-04T20:58:03.189Z,21.1602,-4.39195,-9.05698,18.6128
2009-07-04T20:58:06.157Z,22.1097,0.0911328,-11.6560,18.7875
2009-07-04T20:58:09.125Z,24.8648,1.64279,-18.8131,16.1749
2009-07-04T20:58:12.092Z,21.0309,5.86416,-16.9531,10.9774
2009-07-04T20:58:15.060Z,19.7282,3.04113,-14.3479,13.1944
2009-07-04T20:58:18.028Z,21.7289,4.73290,-20.9334,3.39656
2009-07-04T20:58:20.996Z,25.3377,2.45588,-24.0806,-7.48926
2009-07-04T20:58:23.964Z,7.54442,2.69265,3.23505,6.26118
2009-07-04T20:58:26.932Z,17.4205,6.96036,-6.43885,14.6140
2009-07-04T20:58:29.900Z,16.7093,1.91622,-12.0358,11.4309
2009-07-04T20:58:32.868Z,17.9722,2.12423,-14.0317,11.0272
2009-07-04T20:58:35.835Z,14.1903,2.33962,-9.80009,9.99250
2009-07-04T20:58:38.803Z,13.7182,2.66635,-7.29911,11.3050
2009-07-04T20:58:41.771Z,14.8417,-2.95923,-12.0220,8.18481
2009-07-04T20:58:44.739Z,15.1809,-1.64624,-12.7487,8.07589
2009-07-04T20:58:47.707Z,17.5988,4.78050,-16.9263,0.602543
2009-07-04T20:58:50.675Z,19.9194,9.84191,-17.2752,1.21869
2009-07-04T20:58:53.643Z,24.4423,14.4534,-19.5075,2.82564
2009-07-04T20:58:56.611Z,23.1253,20.2571,-10.6152,3.42743
2009-07-04T20:58:59.578Z,23.9769,15.5304,-15.8849,9.02029
2009-07-04T20:59:02.546Z,18.1779,-0.409929,-14.3395,11.1645
2009-07-04T20:59:05.514Z,17.4300,-1.91104,-13.1686,11.2578
2009-07-04T20:59:08.482Z,17.8397,-0.688772,-13.0906,12.1002
2009-07-04T20:59:11.450Z,19.0124,-5.21056,-14.5474,11.0768
2009-07-04T20:59:14.418Z,14.6930,-3.38025,-9.73032,10.4775
2009-07-04T20:59:17.386Z,17.8816,-10.8895,-8.89927,11.0443
2009-07-04T20:59:20.354Z,29.5328,-25.9236,-12.5079,6.61129
2009-07-04T20:59:23.321Z,19.5455,-15.6662,-11.6147,1.30164
2009-07-04T20:59:26.289Z,16.4083,-12.5040,-8.84641,5.88407
2009-07-04T20:59:29.257Z,5.96192,-3.73713,-3.25228,3.31676
2009-07-04T20:59:32.225Z,7.66982,-3.86374,-4.68634,4.68357
2009-07-04T20:59:35.193Z,7.10757,-5.67675,-3.18132,2.85853
2009-07-04T20:59:38.161Z,7.30625,-5.21645,-1.65891,4.83921
2009-07-04T20:59:41.129Z,13.2313,-3.70218,-5.77219,11.3157
2009-07-04T20:59:44.097Z,13.1117,-2.73019,-11.0866,6.44594
2009-07-04T20:59:47.064Z,13.7860,-1.38362,-11.8431,6.91954
2009-07-04T20:59:50.032Z,6.57475,-2.44911,-4.82942,3.72906
2009-07-04T20:59:53.000Z,12.2196,-1.89833,10.2804,6.32681
2009-07-04T20:59:55.968Z,13.6232,-7.95384,11.0394,-0.678781
2009-07-04T20:59:58.936Z,8.67994,-6.22021,6.02194,-0.621738
2009-07-04T21:00:01.904Z,18.7713,-0.708430,-18.6079,-2.36807
2009-07-04T21:00:04.872Z,15.2868,0.492426,-13.4282,-7.28887
2009-07-04T21:00:07.840Z,15.8898,-0.0574824,-14.8792,-5.57613
2009-07-04T21:00:10.807Z,16.4588,2.31318,-16.0852,2.60881
2009-07-04T21:00:13.775Z,14.1130,-1.65760,-10.1400,9.67518
2009-07-04T21:00:16.743Z,10.9830,4.02678,-5.31736,8.72562
2009-07-04T21:00:19.711Z,10.1779,3.20843,-3.38888,9.04496
2009-07-04T21:00:22.679Z,11.8887,3.83317,-4.51533,10.3083
2009-07-04T21:00:25.647Z,13.3005,4.13054,-5.27156,11.4915
2009-07-04T21:00:28.615Z,12.5896,3.63712,-5.09315,10.9238
2009-07-04T21:00:31.582Z,12.8537,5.08225,-5.20248,10.5982
2009-07-04T21:00:34.550Z,12.8452,3.35752,-6.62132,10.4826
2009-07-04T21:00:37.518Z,13.1773,3.13590,-8.84792,9.24774
2009-07-04T21:00:40.486Z,12.1058,3.57015,-7.77066,8.56856
2009-07-04T21:00:43.454Z,13.8605,2.31691,-7.82942,11.2003
2009-07-04T21:00:46.422Z,13.5113,3.91189,-6.05397,11.4281
2009-07-04T21:00:49.390Z,12.8813,-1.16393,4.11866,12.1495
2009-07-04T21:00:52.358Z,12.6241,-3.55722,5.47896,10.8026
2009-07-04T21:00:55.325Z,14.5426,-3.95056,4.83593,13.1337
2009-07-04T21:00:58.293Z,12.4814,-4.82152,7.46127,8.76740
2009-07-04T21:01:01.261Z,14.4298,-7.01632,11.6652,4.78698
2009-07-04T21:01:04.229Z,14.2469,-7.13762,11.1069,5.35410
2009-07-04T21:01:07.197Z,12.4164,-6.90511,9.61235,3.75373
2009-07-04T21:01:10.165Z,13.1228,-6.66311,10.7692,3.44044
2009-07-04T21:01:13.133Z,15.1410,-6.91885,12.6063,4.73913
2009-07-04T21:01:16.101Z,16.9662,-9.77445,13.3767,3.65740
2009-07-04T21:01:19.068Z,15.7807,-8.23670,12.9269,3.75246
2009-07-04T21:01:22.036Z,13.0922,-8.43862,9.73685,2.32170
2009-07-04T21:01:25.004Z,12.0686,-6.95813,9.68984,1.82808
2009-07-04T21:01:27.972Z,15.0932,-7.36222,12.3691,4.53960
2009-07-04T21:01:30.940Z,14.6324,-6.55444,11.3412,6.52112
2009-07-04T21:01:33.908Z,13.6920,-7.53631,10.9408,3.31270
2009-07-04T21:01:36.876Z,12.8908,-7.03944,10.3687,3.01780
2009-07-04T21:01:39.844Z,12.7148,-7.04400,9.99610,3.48213
2009-07-04T21:01:42.811Z,12.6671,-5.58393,11.1663,2.14199
2009-07-04T21:01:45.779Z,14.9070,-8.07696,12.4349,1.53462
2009-07-04T21:01:48.747Z,15.7482,-7.49425,13.0576,4.61965
2009-07-04T21:01:51.715Z,12.9826,-8.34865,9.52201,2.86008
2009-07-04T21:01:54.683Z,12.8719,-5.34328,10.7636,4.61316
2009-07-04T21:01:57.651Z,12.3034,-7.32277,8.42523,5.17366
2009-07-04T21:02:00.619Z,12.6361,-6.49503,8.00120,7.31200
2009-07-04T21:02:03.587Z,15.7339,-6.44264,11.4422,8.66732
2009-07-04T21:02:06.554Z,14.1510,-7.64877,8.82528,7.99129
2009-07-04T21:02:09.522Z,14.8991,-5.98777,8.79787,10.4273
2009-07-04T21:02:12.490Z,16.5279,-7.03126,9.18490,11.8056
2009-07-04T21:02:15.458Z,14.0197,-5.96711,7.15209,10.4782
2009-07-04T21:02:18.426Z,12.0529,-4.05047,5.89109,9.70362
2009-07-04T21:02:21.394Z,12.5938,-5.49802,4.85108,10.2392
2009-07-04T21:02:24.362Z,13.2954,-3.49513,4.63936,11.9594
2009-07-04T21:02:27.330Z,13.8336,-6.04486,6.25683,10.7554
2009-07-04T21:02:30.297Z,11.7221,-5.44177,6.14399,8.36939
2009-07-04T21:02:33.265Z,18.3885,-5.93795,8.18480,15.3586
2009-07-04T21:02:36.233Z,17.1069,-5.34864,5.32692,15.3512
2009-07-04T21:02:39.201Z,13.5547,-4.92446,4.72251,11.7122
2009-07-04T21:02:42.169Z,11.4550,-4.35729,5.49366,9.05820
2009-07-04T21:02:45.137Z,12.4586,-3.85536,3.86284,11.1996
2009-07-04T21:02:48.105Z,13.5504,-4.63538,0.918809,12.6997
2009-07-04T21:02:51.073Z,12.0810,-0.782615,1.78623,11.9226
2009-07-04T21:02:54.040Z,12.7668,-2.44583,3.18613,12.1184
2009-07-04T21:02:57.008Z,13.3483,-6.13749,7.55240,9.13619
2009-07-04T21:02:59.976Z,12.3257,-5.57840,8.55956,6.89472
2009-07-04T21:03:02.944Z,12.3796,-5.89812,7.94410,7.44036
2009-07-04T21:03:05.912Z,11.9489,-6.56041,7.59071,6.48987
2009-07-04T21:03:08.880Z,11.2776,-6.32942,7.28260,5.83845
2009-07-04T21:03:11.848Z,13.9898,-8.14658,9.07541,6.85463
2009-07-04T21:03:14.816Z,17.4069,-8.26970,12.0935,9.40006
2009-07-04T21:03:17.783Z,16.5007,-8.36595,9.63317,10.4636
2009-07-04T21:03:20.751Z,12.1682,-7.08487,7.63776,6.28763
2009-07-04T21:03:23.719Z,11.7636,-4.88540,8.06184,7.03726
2009-07-04T21:03:26.687Z,12.2634,-5.99900,7.30240,7.81531
2009-07-04T21:03:29.655Z,11.8409,-6.29144,8.37819,5.51648
2009-07-04T21:03:32.623Z,12.3423,-5.51193,8.10379,7.50202
2009-07-04T21:03:35.591Z,14.9893,-8.22949,10.8393,6.28210
2009-07-04T21:03:38.559Z,13.8297,-5.85755,10.1197,7.38518
2009-07-04T21:03:41.526Z,13.5874,-7.54782,9.35107,6.34083
2009-07-04T21:03:44.494Z,15.3696,-6.82033,10.6666,8.71373
2009-07-04T21:03:47.462Z,13.2970,-7.93129,8.33171,6.66987
2009-07-04T21:03:50.430Z,13.4125,-7.54029,8.88915,6.63483
2009-07-04T21:03:53.398Z,14.1295,-7.91069,7.60103,8.90439
2009-07-04T21:03:56.366Z,14.5340,-6.98853,9.97571,7.92979
2009-07-04T21:03:59.334Z,15.2472,-8.30161,8.47645,9.57659
2009-07-04T21:04:02.302Z,15.9983,-8.66342,10.3974,8.53153
2009-07-04T21:04:05.269Z,15.8823,-9.88861,9.64474,7.83839
2009-07-04T21:04:08.237Z,12.7925,-8.24604,8.40382,5.00275
2009-07-04T21:04:11.205Z,15.8310,-8.22201,10.4212,8.62652
2009-07-04T21:04:14.173Z,13.7652,-8.30560,9.94244,4.65249
2009-07-04T21:04:17.141Z,11.7113,-7.31553,8.39273,3.63302
2009-07-04T21:04:20.109Z,12.6608,-7.43715,9.45266,3.95384
2009-07-04T21:04:23.077Z,11.5648,-3.15705,6.10011,9.30416
2009-07-04T21:04:26.045Z,12.1016,-4.38451,7.51214,8.41379
2009-07-04T21:04:29.012Z,11.7387,-3.75053,6.50008,9.02656
2009-07-04T21:04:31.980Z,12.3972,-6.54185,6.15492,8.54475
2009-07-04T21:04:34.948Z,12.1899,-4.63057,7.30028,8.59397
2009-07-04T21:04:37.916Z,13.7848,-5.36291,8.63776,9.30861
2009-07-04T21:04:40.884Z,13.0035,-3.90374,8.26629,9.24770
2009-07-04T21:04:43.852Z,13.2670,-3.59002,6.01313,11.2680
2009-07-04T21:04:46.820Z,13.6016,-5.53747,5.34292,11.2158
2009-07-04T21:04:49.788Z,12.2279,-4.56686,5.92077,9.67526
2009-07-04T21:04:52.755Z,16.1019,-4.29416,6.63967,14.0266
2009-07-04T21:04:55.723Z,19.1477,-8.75499,8.36868,14.8306
2009-07-04T21:04:58.691Z,17.0137,-7.39538,8.32433,12.8639
2009-07-04T21:05:01.659Z,14.2523,-5.85363,5.44133,11.8006
2009-07-04T21:05:04.627Z,15.0900,-6.88036,8.61899,10.2997
2009-07-04T21:05:07.595Z,17.0061,-7.00670,8.07442,13.2256
2009-07-04T21:05:10.563Z,13.7099,-6.44477,4.94696,11.0433
2009-07-04T21:05:13.531Z,14.8302,-5.76062,8.45054,10.7395
2009-07-04T21:05:16.498Z,13.8505,-6.70346,7.40257,9.59698
2009-07-04T21:05:19.466Z,18.1690,-7.14759,11.9872,11.6332
2009-07-04T21:05:22.434Z,17.3077,-8.19154,10.3226,11.2204
2009-07-04T21:05:25.402Z,13.6020,-7.49191,7.96173,8.09301
2009-07-04T21:05:28.370Z,13.0011,-5.84253,7.34029,9.00077
2009-07-04T21:05:31.338Z,12.3280,-5.67030,7.35003,8.11200
