UT__yyyy-mm-ddThh:mm:ss.sssZ,N_ION_MOM_ESA-B__cm^-3_(All_Qs),VX_ION_GSM_MOM_ESA-B_(@_1_)_km/s_(All_Qs),VY_ION_GSM_MOM_ESA-B_(@_2_)_km/s_(All_Qs),VZ_ION_GSM_MOM_ESA-B_(@_3_)_km/s_(All_Qs),TX_ION_FA_MOM_ESA-B_(@_1_)_eV_(All_Qs),TY_ION_FA_MOM_ESA-B_(@_2_)_eV_(All_Qs),TZ_ION_FA_MOM_ESA-B_(@_3_)_eV_(All_Qs)
2009-07-04T17:20:02.590Z,4.3340618,-337.36371,-7.1934490,-19.831792,23.076369,9.2309872,31.872702
2009-07-04T17:20:05.558Z,4.3341509,-337.87066,-8.2162056,-20.018089,22.824942,10.540711,29.291010
2009-07-04T17:20:08.526Z,4.3866176,-337.65842,-8.0347118,-19.657927,21.551886,9.5669600,30.417590
2009-07-04T17:20:11.493Z,4.2557613,-338.03522,-7.5273675,-19.870881,21.012704,10.326441,30.210742
2009-07-04T17:20:14.461Z,4.3344184,-336.05483,-5.7637385,-20.083033,21.384338,11.324217,35.533039
2009-07-04T17:20:17.429Z,4.3606979,-335.54183,-5.5084173,-20.347063,21.457234,10.535725,34.641314
2009-07-04T17:20:20.397Z,4.3869785,-334.69737,-6.7677758,-20.112320,25.519928,10.724884,35.989114
2009-07-04T17:20:23.365Z,4.3608773,-337.41955,-7.5286007,-20.917210,23.525963,9.4424680,29.844196
2009-07-04T17:20:26.333Z,4.2561990,-337.63993,-7.7003359,-21.025157,24.050233,10.447153,30.290466
2009-07-04T17:20:29.301Z,4.1777090,-335.86069,-6.6534841,-21.026374,26.270233,10.971534,33.708459
2009-07-04T17:20:32.269Z,4.3611464,-337.08262,-7.9516985,-20.550345,24.443911,10.668439,31.189700
2009-07-04T17:20:35.236Z,4.3350425,-336.86203,-8.8076300,-20.836088,24.237713,9.5659465,31.645202
2009-07-04T17:20:38.204Z,4.2303550,-336.13982,-8.0503174,-20.885952,25.857210,10.345616,34.020633
2009-07-04T17:20:41.172Z,4.2566367,-337.55301,-7.7039973,-20.938436,22.771872,9.7158275,29.007704
2009-07-04T17:20:44.140Z,4.2829195,-336.89289,-8.0403388,-20.746141,23.975667,9.5035376,30.336955
2009-07-04T17:20:47.108Z,4.2568118,-334.70282,-8.0300413,-20.626106,27.667143,9.4865314,35.830525
2009-07-04T17:20:50.076Z,4.2830956,-335.90540,-8.1014453,-20.571768,27.180189,9.2715644,32.921637
2009-07-04T17:20:53.044Z,4.3093805,-336.56212,-8.9690956,-20.657426,24.448582,9.7944685,33.375947
2009-07-04T17:20:56.012Z,4.3618639,-336.55741,-8.0268238,-20.536373,25.854958,10.045911,31.520262
2009-07-04T17:20:58.979Z,4.3881515,-337.58401,-7.7550581,-20.392215,24.702137,10.531203,31.819960
2009-07-04T17:21:01.947Z,4.3096464,-336.97585,-8.7708153,-20.747136,25.521718,9.8079073,34.526552
2009-07-04T17:21:04.915Z,4.3097350,-336.84942,-8.8436246,-20.126373,26.847559,10.023869,32.703989
2009-07-04T17:21:07.883Z,4.3622227,-337.84749,-7.8448826,-20.094656,25.280834,9.6109183,29.919282
2009-07-04T17:21:10.851Z,4.4409126,-338.24123,-7.0854321,-20.116983,23.202307,9.6650293,30.488196
2009-07-04T17:21:13.819Z,4.3100008,-335.97312,-7.6815759,-19.989939,25.314358,10.258400,34.259014
2009-07-04T17:21:16.787Z,4.3362906,-336.83241,-7.5099751,-20.655016,24.880447,10.004337,31.375312
2009-07-04T17:21:19.755Z,4.2839763,-336.19909,-7.2533315,-20.728817,27.247387,9.9472852,34.539464
2009-07-04T17:21:22.722Z,4.2578622,-335.48582,-8.0422370,-20.724471,27.042805,9.5290075,33.621675
2009-07-04T17:21:25.690Z,4.2841525,-338.52905,-8.0444087,-21.038161,23.757819,9.8894230,27.784169
2009-07-04T17:21:28.658Z,4.2318340,-337.64467,-7.2856253,-20.641048,25.741990,10.429126,30.902910
2009-07-04T17:21:31.626Z,4.2843286,-337.72441,-7.5367781,-19.922078,26.133108,10.114935,29.375996
2009-07-04T17:21:34.594Z,4.2582123,-337.88191,-6.0650203,-20.217556,23.397301,9.9060937,27.753872
2009-07-04T17:21:37.562Z,4.3893245,-336.33665,-5.3237260,-20.021224,22.781442,9.7236597,33.102350
2009-07-04T17:21:40.530Z,4.4156202,-337.20189,-4.0289908,-20.238405,23.422749,9.8549169,32.819958
2009-07-04T17:21:43.498Z,4.3895049,-338.16951,-4.8856153,-20.459277,20.453145,9.4598887,30.435039
2009-07-04T17:21:46.465Z,4.2847690,-336.57474,-6.1327557,-20.644626,21.534199,9.9445435,33.748940
2009-07-04T17:21:49.433Z,4.3634783,-335.32744,-6.4161620,-20.974098,22.799705,10.255620,38.568437
2009-07-04T17:21:52.401Z,4.3635680,-337.55801,-6.4480365,-20.734949,21.283548,10.394006,33.857276
2009-07-04T17:21:55.369Z,4.3898332,-336.66819,-5.5905082,-20.661634,22.969856,10.044230,36.387329
2009-07-04T17:21:58.337Z,4.3898903,-336.80458,-5.9097309,-21.127406,23.154544,10.629557,35.767784
2009-07-04T17:22:01.305Z,4.2851134,-335.71509,-7.6928613,-20.754295,23.868096,10.073010,35.275702
2009-07-04T17:22:04.273Z,4.2589601,-333.64148,-6.6249042,-21.153456,25.700665,9.9333978,39.396651
2009-07-04T17:22:07.241Z,4.3114346,-335.80985,-6.0740940,-21.455008,23.334068,9.9237665,33.852061
2009-07-04T17:22:10.208Z,4.3639101,-336.33597,-4.4721695,-20.350129,23.246609,9.4751441,33.280871
2009-07-04T17:22:13.176Z,4.3901773,-335.73743,-4.0286782,-20.277366,24.986928,10.009638,35.451461
2009-07-04T17:22:16.144Z,4.3640241,-334.94632,-4.0002629,-19.895024,25.111398,10.023744,36.408309
2009-07-04T17:22:19.112Z,4.3902920,-335.97651,-5.0006560,-20.268810,25.676818,9.7524931,35.018547
2009-07-04T17:22:22.080Z,4.3903491,-337.89232,-5.5235343,-20.136878,23.400296,9.3668103,29.232671
2009-07-04T17:22:25.048Z,4.3379840,-334.99324,-6.9166041,-20.432781,25.345522,9.4194377,35.113868
2009-07-04T17:22:28.016Z,4.2856169,-335.95550,-5.2239914,-20.510059,22.494392,10.173416,29.837933
2009-07-04T17:22:30.984Z,4.3905214,-334.38794,-4.8977413,-20.025586,25.095022,8.9860580,36.328652
2009-07-04T17:22:33.951Z,4.3381537,-334.33629,-4.7391691,-20.663070,24.992344,10.350120,35.027639
2009-07-04T17:22:36.919Z,4.3119979,-335.48205,-3.9885259,-20.734574,22.645507,9.9965315,30.332043
2009-07-04T17:22:39.887Z,4.3382670,-333.87414,-3.8834962,-20.613733,23.258835,10.100391,33.825439
2009-07-04T17:22:42.855Z,4.3121105,-334.85728,-3.5694228,-20.145930,22.019502,9.9257676,32.473660
2009-07-04T17:22:45.823Z,4.3383803,-333.79922,-3.5477542,-20.806383,22.873248,10.138416,35.364792
2009-07-04T17:22:48.791Z,4.2597949,-335.29833,-3.7672382,-20.678074,21.667804,9.4150924,31.257651
2009-07-04T17:22:51.759Z,4.3122792,-336.03076,-4.5095674,-20.749181,22.723072,10.374637,29.859637
2009-07-04T17:22:54.726Z,4.3123358,-332.46374,-4.7103578,-20.319958,24.085582,10.428639,39.126796
2009-07-04T17:22:57.694Z,4.2861767,-333.87955,-4.4021256,-20.188701,23.724975,10.207583,33.805868
2009-07-04T17:23:00.662Z,4.2862329,-334.90442,-4.7136686,-20.024738,23.010533,10.037791,32.109776
2009-07-04T17:23:03.630Z,4.3125045,-333.14681,-5.0654834,-19.910447,24.709680,9.8124517,37.000504
2009-07-04T17:23:06.598Z,4.2601287,-335.61289,-6.3020967,-19.894677,22.918875,9.9151215,30.500597
2009-07-04T17:23:09.566Z,4.3912667,-334.84810,-6.1482408,-19.634190,22.850617,9.7064303,31.776527
2009-07-04T17:23:12.534Z,4.4437580,-335.47004,-4.5217507,-19.317726,22.858693,10.153136,35.055782
2009-07-04T17:23:15.502Z,4.4438158,-336.04271,-4.7306824,-19.369382,22.978459,10.014015,33.079845
2009-07-04T17:23:18.469Z,4.3652215,-336.45913,-4.5334753,-19.361498,22.911476,9.3184608,33.490839
2009-07-04T17:23:21.437Z,4.3390603,-336.21993,-5.2349299,-19.490676,23.927237,9.2835203,35.381556
2009-07-04T17:23:24.405Z,4.4439902,-337.62218,-4.6921778,-19.010930,21.481236,9.9562432,31.634035
2009-07-04T17:23:27.373Z,4.3916113,-333.59719,-5.3484987,-19.917246,23.543926,9.9243901,37.170611
2009-07-04T17:23:30.341Z,4.2867927,-333.53063,-6.8249216,-19.265657,23.827033,9.9370514,36.535038
2009-07-04T17:23:33.309Z,4.3130682,-334.85901,-4.9687520,-19.715132,22.514950,9.9715087,32.789925
2009-07-04T17:23:36.277Z,4.2869047,-333.38412,-5.5829013,-19.775381,23.304501,10.445835,35.553412
2009-07-04T17:23:39.245Z,4.3131809,-334.63439,-5.6624039,-19.855816,21.662197,9.6988415,32.920740
2009-07-04T17:23:42.212Z,4.2870166,-333.16514,-5.5701592,-19.418226,22.655864,9.4030607,35.127341
2009-07-04T17:23:45.180Z,4.2346316,-335.71136,-5.8960696,-19.724829,20.305549,10.061015,31.186309
2009-07-04T17:23:48.148Z,4.2871286,-335.23941,-5.3835717,-19.059811,21.920592,10.045572,30.637556
2009-07-04T17:23:51.116Z,4.2609635,-333.10711,-4.0752767,-19.477878,22.144372,9.8853191,36.788507
2009-07-04T17:23:54.084Z,4.2610189,-332.64166,-3.2234718,-19.774775,22.340763,10.148700,38.881292
2009-07-04T17:23:57.052Z,4.2872968,-334.55217,-3.1657621,-19.602800,20.030969,10.139276,32.679997
2009-07-04T17:24:00.020Z,4.3397972,-333.54659,-2.1096810,-19.752597,21.251879,10.030894,34.503507
2009-07-04T17:24:02.988Z,4.3660768,-334.60180,-3.1144777,-19.571497,20.637154,10.136095,35.988224
2009-07-04T17:24:05.955Z,4.4185796,-333.35894,-2.7771312,-19.207162,22.556907,10.119418,39.526896
2009-07-04T17:24:08.923Z,4.2875207,-334.64059,-2.7389857,-19.558769,18.900696,9.8323158,32.381095
2009-07-04T17:24:11.891Z,4.3400239,-334.21712,-3.1093202,-19.528061,21.575253,10.095627,36.158778
2009-07-04T17:24:14.859Z,4.3138567,-334.84099,-3.0061826,-19.585740,21.371772,10.064895,35.657729
2009-07-04T17:24:17.827Z,4.2876884,-334.80290,-3.3928613,-20.360809,21.304636,10.361157,31.574959
2009-07-04T17:24:20.795Z,4.2352952,-334.12508,-3.0667453,-20.635572,20.874244,11.206639,35.262772
2009-07-04T17:24:23.763Z,4.3140254,-333.01829,-3.4381550,-20.325687,21.368929,10.417021,35.225876
2009-07-04T17:24:26.731Z,4.1829549,-335.14557,-3.5647114,-20.009289,21.051240,9.6458599,29.459624
2009-07-04T17:24:29.698Z,4.2616866,-337.86255,-5.6348320,-19.679855,22.222892,9.8066241,33.256708
2009-07-04T17:24:32.666Z,4.3404208,-336.45377,-4.8493692,-19.517106,23.873765,9.8516618,35.123045
2009-07-04T17:24:35.634Z,4.2355714,-337.72197,-4.7555335,-19.254984,22.703499,10.318761,32.785601
2009-07-04T17:24:38.602Z,4.3143073,-336.56624,-5.2120144,-18.482594,24.327657,9.8818704,34.449223
2009-07-04T17:24:41.570Z,4.3143634,-338.03554,-4.0536565,-18.269660,21.745517,9.3400922,31.700165
2009-07-04T17:24:44.538Z,4.3406474,-336.39586,-4.2727059,-17.909535,23.807806,9.6874301,35.782211
2009-07-04T17:24:47.506Z,4.3144760,-339.40373,-4.9962374,-18.656343,22.300487,9.4998305,29.711413
2009-07-04T17:24:50.474Z,4.4194452,-335.66628,-4.0258020,-18.325596,23.747787,10.051050,37.597153
2009-07-04T17:24:53.441Z,4.4195027,-336.73595,-2.1981603,-19.280243,22.383500,10.092269,35.924453
2009-07-04T17:24:56.409Z,4.3933318,-338.62970,-2.4300102,-19.112394,21.884598,10.573554,33.504034
2009-07-04T17:24:59.377Z,4.3933889,-335.89393,-2.3712863,-19.032364,22.589607,9.3600511,34.652264
2009-07-04T17:25:02.345Z,4.3409874,-335.96698,-3.3955833,-18.494942,23.413113,9.6390763,36.270045
2009-07-04T17:25:05.313Z,4.4459638,-336.85811,-0.73072755,-19.162042,22.531359,8.9268800,35.358680
2009-07-04T17:25:08.281Z,4.4460216,-338.19158,-4.0424890,-17.420849,23.667024,9.3904141,34.332907
2009-07-04T17:25:11.249Z,4.4198493,-337.54337,-2.9827523,-18.488918,23.267004,9.9764838,35.245046
2009-07-04T17:25:14.217Z,4.4461377,-338.15085,-3.9590347,-18.096586,22.284442,9.5860062,35.171250
2009-07-04T17:25:17.184Z,4.4461960,-337.77403,-3.6767677,-17.965098,22.289435,9.4786203,35.031899
2009-07-04T17:25:20.152Z,4.4200221,-337.54548,-3.3963133,-17.807864,20.956487,9.5234019,34.244425
2009-07-04T17:25:23.120Z,4.3413843,-338.13277,-3.4308435,-17.955761,22.369876,9.3654682,34.977661
2009-07-04T17:25:26.088Z,4.3939053,-338.80170,-4.5868415,-17.541577,23.788874,9.1738364,34.135697
2009-07-04T17:25:29.056Z,4.2890324,-338.14023,-3.9997214,-18.176844,23.366077,9.6671819,35.467601
2009-07-04T17:25:32.024Z,4.3677870,-338.74658,-3.9791724,-18.746649,22.614364,8.5634164,32.181596
2009-07-04T17:25:34.992Z,4.3940776,-339.38531,-4.1209771,-18.048584,21.191606,9.5691491,28.891216
2009-07-04T17:25:37.960Z,4.3154337,-338.78728,-3.3464848,-17.910074,24.911698,10.449111,34.863305
2009-07-04T17:25:40.927Z,4.2105544,-338.45821,-3.8444742,-17.947109,23.146450,9.2296663,33.588038
2009-07-04T17:25:43.895Z,4.2893121,-337.61063,-3.5902145,-17.587110,24.907319,9.7161345,39.464183
2009-07-04T17:25:46.863Z,4.5254803,-337.05860,-4.0242452,-17.539017,23.923539,10.095178,35.790683
2009-07-04T17:25:49.831Z,4.4468341,-338.42218,-5.0631621,-17.731020,22.297002,9.5871830,33.656218
2009-07-04T17:25:52.799Z,4.4731277,-338.61251,-4.4207912,-16.900566,22.903851,9.0129002,34.166711
2009-07-04T17:25:55.767Z,4.4731858,-335.99860,-3.1529621,-17.046338,23.435850,9.6319629,40.297474
2009-07-04T17:25:58.735Z,4.3420643,-338.64698,-2.0394698,-16.994933,21.796597,9.1882734,34.253209
2009-07-04T17:26:01.702Z,4.3945934,-338.10895,-1.5338280,-16.976805,22.104040,8.9340388,35.248715
2009-07-04T17:26:04.670Z,4.3946510,-338.73985,-1.4377879,-17.214363,21.121181,8.9511148,31.943997
2009-07-04T17:26:07.638Z,4.4209452,-337.14559,-1.5768999,-16.835102,23.017895,9.2664956,35.243727
2009-07-04T17:26:10.606Z,4.5521902,-337.12689,-2.9202044,-17.189291,22.339895,9.0689982,35.292172
2009-07-04T17:26:13.574Z,4.5522493,-336.75900,-3.1169424,-17.441813,21.426249,9.3101401,36.858528
2009-07-04T17:26:16.542Z,4.4735947,-338.48713,-3.2958905,-17.117048,20.990751,8.9751864,33.697218
2009-07-04T17:26:19.510Z,4.5261297,-335.44775,-1.9503227,-17.157650,24.721695,9.6061797,40.285031
2009-07-04T17:26:22.478Z,4.4212339,-337.54352,-2.5768702,-16.733875,21.409399,9.1657830,36.187062
2009-07-04T17:26:25.445Z,4.2900958,-339.08826,-1.6366139,-17.575129,20.505270,9.4345022,32.943103
2009-07-04T17:26:28.413Z,4.4213493,-339.59525,-1.1535698,-16.822717,21.894557,9.3224865,31.669820
2009-07-04T17:26:31.381Z,4.4476465,-337.75640,-2.1823392,-17.064537,22.296983,8.7862758,35.278600
2009-07-04T17:26:34.349Z,4.2640238,-338.30431,-2.5652129,-17.307878,21.369459,9.4414089,36.841040
2009-07-04T17:26:37.317Z,4.5002441,-337.00484,-2.1439326,-17.027059,22.390040,9.5201149,38.052963
2009-07-04T17:26:40.285Z,4.3166167,-339.07787,-1.9662348,-17.468345,21.344072,9.4111841,32.914403
2009-07-04T17:26:43.253Z,4.1854674,-340.46439,-1.7397225,-18.113282,20.943497,8.8726696,30.662817
2009-07-04T17:26:46.221Z,4.3429709,-339.04194,-1.9609230,-17.800774,21.517324,9.3909384,33.519338
2009-07-04T17:26:49.188Z,4.3955115,-337.24060,-2.7680316,-17.938743,22.945240,8.9176060,36.741587
2009-07-04T17:26:52.156Z,4.3955686,-338.85315,-2.0646972,-17.801785,19.766821,8.9585412,33.493693
2009-07-04T17:26:55.124Z,4.3693837,-336.40137,-1.7824401,-16.890745,23.070889,9.3843265,40.952229
2009-07-04T17:26:58.092Z,4.3956833,-338.64494,-0.93946270,-17.313950,20.032196,8.5723669,33.759990
2009-07-04T17:27:01.060Z,4.3957409,-335.90748,-1.0554645,-17.254668,22.756823,9.4713241,41.656263
2009-07-04T17:27:04.028Z,4.3695545,-336.86563,-1.2080888,-17.353097,21.406470,9.5984109,40.403320
2009-07-04T17:27:06.996Z,4.3696117,-336.86668,0.088860787,-18.001266,20.691717,9.2883630,34.891189
2009-07-04T17:27:09.964Z,4.3696685,-336.55621,-1.7643898,-17.839430,20.877100,9.1407894,36.252279
2009-07-04T17:27:12.931Z,4.5009487,-337.99212,-2.4053373,-18.483982,21.443078,8.7941415,34.230233
2009-07-04T17:27:15.899Z,4.3960274,-338.79707,-3.0631383,-17.918065,20.549260,9.1840426,33.293199
2009-07-04T17:27:18.867Z,4.4223303,-337.76098,-2.6052937,-18.305423,22.748248,9.0653213,35.805863
2009-07-04T17:27:21.835Z,4.3436509,-339.48320,-2.7575568,-18.464583,22.006290,9.6700304,34.321280
2009-07-04T17:27:24.803Z,4.4486917,-336.55726,-3.1499889,-18.011507,25.621614,9.0918790,38.477180
2009-07-04T17:27:27.771Z,4.3962568,-337.89660,-4.6691185,-17.597735,24.690829,9.4649395,36.869620
2009-07-04T17:27:30.739Z,4.3963144,-339.42986,-2.8071785,-17.637937,22.162490,9.0490629,33.757834
2009-07-04T17:27:33.707Z,4.3701245,-339.13872,-3.5086727,-18.432637,22.788732,9.6452870,34.449563
2009-07-04T17:27:36.674Z,4.3439344,-336.41411,-3.3072246,-17.418789,25.420603,8.9810626,39.361154
2009-07-04T17:27:39.642Z,4.5014769,-338.42590,-4.6768153,-17.059375,22.182677,9.0197259,33.577874
2009-07-04T17:27:42.610Z,4.3702958,-339.25375,-4.9378441,-17.894027,21.570430,8.4461578,32.055867
2009-07-04T17:27:45.578Z,4.3966009,-338.81159,-4.6015609,-17.512293,23.332885,8.9380817,35.370400
2009-07-04T17:27:48.546Z,4.5016533,-337.71408,-5.1537560,-18.054435,23.334917,8.7616165,33.907190
2009-07-04T17:27:51.514Z,4.3704666,-337.06308,-4.7048380,-17.850036,24.458873,8.7486791,36.632080
2009-07-04T17:27:54.482Z,4.3705238,-336.93097,-6.6176935,-18.269737,25.349638,9.3253800,34.623186
2009-07-04T17:27:57.450Z,4.4230800,-338.08111,-6.3410287,-18.707896,23.048801,8.8390894,32.528703
2009-07-04T17:28:00.417Z,4.3706378,-336.94493,-6.2142673,-18.016531,25.632815,9.5271356,34.536681
2009-07-04T17:28:03.385Z,4.4756963,-336.76767,-5.3769995,-17.642533,24.434323,8.4491707,35.529949
2009-07-04T17:28:06.353Z,4.4232534,-336.29143,-5.2847350,-17.551348,24.525041,8.7800249,36.224154
2009-07-04T17:28:09.321Z,4.4495619,-338.85645,-5.0139858,-17.541228,25.004406,9.4816501,33.315738
2009-07-04T17:28:12.289Z,4.4496202,-338.93058,-5.3843592,-17.225936,23.086808,8.8737679,33.266901
2009-07-04T17:28:15.257Z,4.5283493,-338.36897,-4.2758162,-17.253616,23.441022,9.2899678,34.992165
2009-07-04T17:28:18.225Z,4.3970684,-337.42608,-4.6007616,-17.603904,24.870606,9.0721675,38.614216
2009-07-04T17:28:21.193Z,4.4757969,-336.85480,-3.9146676,-17.485096,24.378041,9.1387708,37.580561
2009-07-04T17:28:24.160Z,4.5020229,-336.61402,-3.5421656,-17.421645,23.698618,8.9641063,38.212191
2009-07-04T17:28:27.128Z,4.4494959,-338.90564,-4.1529632,-17.815055,21.087760,8.7158388,30.746163
2009-07-04T17:28:30.096Z,4.5019722,-338.22974,-3.9935571,-17.828045,23.166798,9.3593881,33.606487
2009-07-04T17:28:33.064Z,4.4756968,-338.27420,-4.1099331,-18.256057,23.400028,9.1026985,35.177080
2009-07-04T17:28:36.032Z,4.4756719,-338.92490,-2.9840102,-18.193713,22.245345,8.4723770,31.388866
2009-07-04T17:28:39.000Z,4.4493968,-335.53253,-4.0112977,-18.290899,25.147043,8.9223603,38.838996
2009-07-04T17:28:41.968Z,4.5018720,-338.04273,-4.6655291,-18.143314,23.211745,9.0659237,33.465694
2009-07-04T17:28:44.935Z,4.6068463,-337.85350,-3.6651176,-18.134221,23.787672,9.2539135,34.151893
2009-07-04T17:28:47.903Z,4.3968232,-338.39055,-4.4973032,-17.793123,24.431780,9.2224506,31.728445
2009-07-04T17:28:50.871Z,4.4755473,-338.75709,-4.6138820,-17.714556,23.685040,8.8058276,33.397415
2009-07-04T17:28:53.839Z,4.4755219,-339.41467,-4.9670396,-18.078117,22.009104,8.8604370,31.609119
2009-07-04T17:28:56.807Z,4.4754970,-339.00431,-5.2743790,-18.207936,23.592455,8.7836887,31.097767
2009-07-04T17:28:59.775Z,4.5017212,-339.72020,-5.6324068,-18.522776,23.879992,8.9202706,30.082920
2009-07-04T17:29:02.743Z,4.5016961,-337.97915,-5.7177182,-17.908313,26.250004,8.6344332,35.514664
2009-07-04T17:29:05.711Z,4.5016711,-338.67554,-6.2089927,-18.483260,25.677720,8.5332536,32.911934
2009-07-04T17:29:08.678Z,4.5541434,-336.84953,-5.4053214,-17.746337,25.491208,8.9291363,36.323370
2009-07-04T17:29:11.646Z,4.4753725,-338.98164,-5.6534036,-18.095168,23.084729,9.0760235,31.097806
2009-07-04T17:29:14.614Z,4.3966024,-337.81540,-5.2546509,-18.519001,24.048444,8.9844638,32.446184
2009-07-04T17:29:17.582Z,4.3965780,-337.17162,-5.5652652,-18.210187,25.374804,9.9171492,31.874629
2009-07-04T17:29:20.550Z,4.4752972,-338.38683,-6.3433542,-18.727338,24.714953,9.5854609,30.662827
2009-07-04T17:29:23.518Z,4.5540161,-337.49824,-6.5099809,-17.449600,25.261760,9.0173165,33.525930
2009-07-04T17:29:26.486Z,4.4227518,-338.28164,-7.1361616,-18.529901,22.810516,8.6783182,30.445111
2009-07-04T17:29:29.454Z,4.4227272,-337.70292,-6.4463420,-18.530063,26.096893,8.4231917,33.471123
2009-07-04T17:29:32.421Z,4.4227026,-339.43224,-8.0075492,-18.883652,26.145355,8.7676571,29.818911
2009-07-04T17:29:35.389Z,4.5276674,-339.86924,-7.0863493,-18.449146,24.902409,8.6342835,31.397702
2009-07-04T17:29:38.357Z,4.4489006,-339.78204,-7.1567353,-18.586833,25.817024,8.6325067,32.760014
2009-07-04T17:29:41.325Z,4.5013699,-339.07541,-7.0069085,-18.243268,25.641379,9.0183807,33.668723
2009-07-04T17:29:44.293Z,4.5538387,-339.34232,-6.1782326,-18.541062,24.304704,9.1178844,32.439955
2009-07-04T17:29:47.261Z,4.4750731,-338.98058,-6.4144540,-18.256371,25.068266,8.9010840,33.698641
2009-07-04T17:29:50.229Z,4.5800341,-338.97101,-5.7715101,-18.751572,24.864976,9.0051373,31.932354
2009-07-04T17:29:53.197Z,4.4487763,-338.71679,-5.3705890,-19.808294,24.818842,9.5815368,31.638294
2009-07-04T17:29:56.164Z,4.5012441,-337.98229,-5.5200848,-18.810462,26.322042,8.9967795,32.772784
2009-07-04T17:29:59.132Z,4.4224806,-336.56648,-6.3651193,-18.624383,27.874246,10.101578,35.663766
2009-07-04T17:30:02.100Z,4.3962099,-337.47857,-6.5113849,-18.947944,24.887124,9.3824286,32.336385
2009-07-04T17:30:05.068Z,4.5536607,-336.90855,-6.1894810,-18.679473,26.192508,8.6433712,34.331338
2009-07-04T17:30:08.036Z,4.4224067,-337.95575,-6.9436317,-19.268732,25.674876,9.2219574,31.562974
2009-07-04T17:30:11.004Z,4.4486277,-337.64696,-6.8969497,-18.669909,26.467924,9.3369812,32.788188
2009-07-04T17:30:13.972Z,4.4223575,-339.00276,-6.9830202,-18.890422,24.245530,9.0390630,28.392839
2009-07-04T17:30:16.940Z,4.3960871,-336.84931,-7.4551189,-18.845324,25.844971,8.4804563,30.286760
2009-07-04T17:30:19.907Z,4.3173271,-337.43868,-7.1410887,-19.369523,26.286665,8.5960802,29.611623
2009-07-04T17:30:22.875Z,4.4222831,-335.93318,-7.6152347,-19.102443,27.210924,9.0132003,32.666905
2009-07-04T17:30:25.843Z,4.5009931,-337.46341,-5.9466704,-19.196071,26.717093,9.7190422,34.854746
